N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+16 295 3.800E-4 2.931844E-1 2.906350E+1 4.934500E-1 8.035740E+1
1.468000E+10 1.000E+16 295 3.800E-4 2.920942E-1 2.892190E+1 4.929650E-1 8.034330E+1
2.154000E+10 1.000E+16 295 3.800E-4 2.905369E-1 2.872070E+1 4.922810E-1 8.032330E+1
3.162000E+10 1.000E+16 295 3.800E-4 2.883384E-1 2.843840E+1 4.913320E-1 8.029490E+1
4.642000E+10 1.000E+16 295 3.800E-4 2.852852E-1 2.804960E+1 4.900430E-1 8.025530E+1
6.813000E+10 1.000E+16 295 3.800E-4 2.811384E-1 2.752690E+1 4.882410E-1 8.021640E+1
1.000000E+11 1.000E+16 295 3.800E-4 2.756679E-1 2.683070E+1 4.859700E-1 8.011200E+1
1.468000E+11 1.000E+16 295 3.800E-4 2.687086E-1 2.598120E+1 4.832260E-1 8.003650E+1
2.154000E+11 1.000E+16 295 3.800E-4 2.602240E-1 2.496520E+1 4.800360E-1 7.994200E+1
3.162000E+11 1.000E+16 295 3.800E-4 2.503399E-1 2.378770E+1 4.762670E-1 7.980530E+1
4.642000E+11 1.000E+16 295 3.800E-4 2.393108E-1 2.251470E+1 4.722550E-1 7.968710E+1
6.813000E+11 1.000E+16 295 3.800E-4 2.274206E-1 2.116730E+1 4.679060E-1 7.956800E+1
1.000000E+12 1.000E+16 295 3.800E-4 2.148785E-1 1.975500E+1 4.632750E-1 7.937920E+1
1.468000E+12 1.000E+16 295 3.800E-4 2.017829E-1 1.831970E+1 4.583610E-1 7.922980E+1
2.154000E+12 1.000E+16 295 3.800E-4 1.881724E-1 1.683950E+1 4.530640E-1 7.900850E+1
3.162000E+12 1.000E+16 295 3.800E-4 1.741102E-1 1.535010E+1 4.473920E-1 7.882440E+1
4.642000E+12 1.000E+16 295 3.800E-4 1.597362E-1 1.384410E+1 4.413580E-1 7.854740E+1
6.813000E+12 1.000E+16 295 3.800E-4 1.452627E-1 1.235890E+1 4.348340E-1 7.826450E+1
1.000000E+13 1.000E+16 295 3.800E-4 1.309398E-1 1.092500E+1 4.279840E-1 7.798000E+1
1.468000E+13 1.000E+16 295 3.800E-4 1.170180E-1 9.551100E+0 4.207590E-1 7.759430E+1
2.154000E+13 1.000E+16 295 3.800E-4 1.037230E-1 8.266500E+0 4.130630E-1 7.717750E+1
3.162000E+13 1.000E+16 295 3.800E-4 9.123909E-2 7.089800E+0 4.050090E-1 7.674510E+1
4.642000E+13 1.000E+16 295 3.800E-4 7.970131E-2 6.018800E+0 3.965810E-1 7.616770E+1
6.813000E+13 1.000E+16 295 3.800E-4 6.919317E-2 5.062800E+0 3.877410E-1 7.548190E+1
1.000000E+14 1.000E+16 295 3.800E-4 5.974988E-2 4.220600E+0 3.784290E-1 7.466410E+1
