Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.320372519E+00 1.050319733E+00 2.700527860E-01 1.265452364E+00 1.029181804E+00 2.362705600E-01 5.492015500E-02 2.113792900E-02
1.468000E+10 1.320446919E+00 1.051016977E+00 2.694299420E-01 1.274936183E+00 1.034029644E+00 2.409065390E-01 4.551073600E-02 1.698733300E-02
2.154000E+10 1.320555612E+00 1.052007878E+00 2.685477340E-01 1.282598975E+00 1.038739860E+00 2.438591150E-01 3.795663700E-02 1.326801800E-02
3.162000E+10 1.320714159E+00 1.053397027E+00 2.673171320E-01 1.289050561E+00 1.043265041E+00 2.457855200E-01 3.166359800E-02 1.013198600E-02
4.642000E+10 1.320944848E+00 1.055307964E+00 2.656368840E-01 1.294724033E+00 1.047691920E+00 2.470321130E-01 2.622081500E-02 7.616044000E-03
6.813000E+10 1.321279217E+00 1.057869684E+00 2.634095330E-01 1.299872888E+00 1.052198599E+00 2.476742890E-01 2.140632900E-02 5.671085000E-03
1.000000E+11 1.321761171E+00 1.061190017E+00 2.605711540E-01 1.304611440E+00 1.056986185E+00 2.476252550E-01 1.714973100E-02 4.203832000E-03
1.468000E+11 1.322450369E+00 1.065316365E+00 2.571340040E-01 1.308984681E+00 1.062205510E+00 2.467791710E-01 1.346568800E-02 3.110855000E-03
2.154000E+11 1.323425047E+00 1.070196425E+00 2.532286220E-01 1.313041331E+00 1.067896558E+00 2.451447730E-01 1.038371600E-02 2.299867000E-03
3.162000E+11 1.324782611E+00 1.075665080E+00 2.491175310E-01 1.316881412E+00 1.073967856E+00 2.429135560E-01 7.901199000E-03 1.697224000E-03
4.642000E+11 1.326635353E+00 1.081472390E+00 2.451629630E-01 1.320665087E+00 1.080224020E+00 2.404410670E-01 5.970266000E-03 1.248370000E-03
6.813000E+11 1.329098225E+00 1.087347664E+00 2.417505610E-01 1.324588670E+00 1.086433607E+00 2.381550630E-01 4.509555000E-03 9.140570000E-04
1.000000E+12 1.332267198E+00 1.093061380E+00 2.392058180E-01 1.328842603E+00 1.092395777E+00 2.364468260E-01 3.424595000E-03 6.656030000E-04
1.468000E+12 1.336191683E+00 1.098454138E+00 2.377375450E-01 1.333566772E+00 1.097972362E+00 2.355944100E-01 2.624911000E-03 4.817760000E-04
2.154000E+12 1.340851749E+00 1.103431602E+00 2.374201470E-01 1.338817845E+00 1.103085206E+00 2.357326390E-01 2.033904000E-03 3.463960000E-04
3.162000E+12 1.346154552E+00 1.107946558E+00 2.382079940E-01 1.344562380E+00 1.107699250E+00 2.368631300E-01 1.592172000E-03 2.473080000E-04
4.642000E+12 1.351957169E+00 1.111973488E+00 2.399836810E-01 1.350700574E+00 1.111806584E+00 2.388939900E-01 1.256595000E-03 1.669040000E-04
6.813000E+12 1.358105393E+00 1.115825348E+00 2.422800450E-01 1.357108137E+00 1.115696986E+00 2.414111510E-01 9.972560000E-04 1.283620000E-04
1.000000E+13 1.364465954E+00 1.119012184E+00 2.454537700E-01 1.363672150E+00 1.118924487E+00 2.447476630E-01 7.938040000E-04 8.769700000E-05
