fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_340 001_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.764993466E-15 1.000000000E+20 1.010278549E+00 7.138988787E-13 1.109334521E-02 
001_340_SRH 001_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.764334393E-25 1.000000000E+20 1.011675888E+00 6.273390823E-13 1.344114242E-02 
002_340 002_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 5.030947437E-25 1.000000000E+20 1.010635403E+00 1.010317982E-12 1.173703892E-02 
002_340_SRH 002_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.350813227E-25 1.000000000E+20 1.011672202E+00 9.200111103E-13 1.343078852E-02 
003_340 003_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.654995125E-22 1.000000000E+20 1.010938763E+00 1.438993761E-12 1.221409548E-02 
003_340_SRH 003_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.666400654E-24 1.000000000E+20 1.011667934E+00 1.348696028E-12 1.341547994E-02 
004_340 004_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.222668763E-23 1.000000000E+20 1.011152915E+00 2.066249581E-12 1.255171341E-02 
004_340_SRH 004_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.276151512E-24 1.000000000E+20 1.011661012E+00 1.975960489E-12 1.339321840E-02 
005_340 005_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.221435535E-24 1.000000000E+20 1.011300358E+00 2.982801808E-12 1.277675632E-02 
005_340_SRH 005_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 5.959256090E-15 1.000000000E+20 1.011678694E+00 2.886581180E-12 1.336089329E-02 
006_340 006_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.102908746E-18 1.000000000E+20 1.011397103E+00 4.319266305E-12 1.291144909E-02 
006_340_SRH 006_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.911693229E-25 1.000000000E+20 1.011639688E+00 4.229001222E-12 1.331343467E-02 
007_340 007_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.121987632E-21 1.000000000E+20 1.011456962E+00 6.262286785E-12 1.296970124E-02 
007_340_SRH 007_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.236720563E-23 1.000000000E+20 1.011623845E+00 6.172031638E-12 1.324505901E-02 
008_340 008_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.389641565E-14 1.000000000E+20 1.011518172E+00 9.050769105E-12 1.296025300E-02 
008_340_SRH 008_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.645358218E-24 1.000000000E+20 1.011599565E+00 8.984364780E-12 1.314763989E-02 
009_340 009_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 6.260743306E-24 1.000000000E+20 1.011490389E+00 1.312044295E-11 1.288261438E-02 
009_340_SRH 009_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.640071161E-20 1.000000000E+20 1.011569188E+00 1.303023298E-11 1.300993853E-02 
010_340 010_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 6.561721741E-24 1.000000000E+20 1.011478612E+00 1.889050655E-11 1.273177392E-02 
010_340_SRH 010_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 5.212594598E-14 1.000000000E+20 1.011568213E+00 1.874837843E-11 1.281796407E-02 
011_340 011_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 6.399542400E-24 1.000000000E+20 1.011458157E+00 2.702183928E-11 1.249984426E-02 
011_340_SRH 011_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 8.084487413E-17 1.000000000E+20 1.011495715E+00 2.693163621E-11 1.255744420E-02 
012_340 012_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.353221878E-23 1.000000000E+20 1.011444928E+00 3.829868165E-11 1.217931813E-02 
012_340_SRH 012_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 7.631055395E-21 1.000000000E+20 1.011471065E+00 3.820862774E-11 1.221765612E-02 
013_340 013_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 5.375262843E-21 1.000000000E+20 1.011468905E+00 5.361889098E-11 1.177284136E-02 
013_340_SRH 013_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.981930231E-21 1.000000000E+20 1.011487342E+00 5.352892701E-11 1.179813485E-02 
014_340 014_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.522316503E-23 1.000000000E+20 1.011581806E+00 7.391834194E-11 1.130609136E-02 
014_340_SRH 014_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.764001254E-20 1.000000000E+20 1.011595074E+00 7.382849187E-11 1.132262421E-02 
015_340 015_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.783630578E-24 1.000000000E+20 1.011861212E+00 1.000759839E-10 1.084294812E-02 
015_340_SRH 015_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.134845622E-14 1.000000000E+20 1.011876445E+00 9.994503911E-11 1.085372941E-02 
016_340 016_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.400994785E-23 1.000000000E+20 1.012408889E+00 1.328732291E-10 1.049074686E-02 
016_340_SRH 016_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.133645185E-23 1.000000000E+20 1.012416491E+00 1.327836673E-10 1.049769907E-02 
017_340 017_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.236203833E-19 1.000000000E+20 1.013327575E+00 1.730533545E-10 1.038189132E-02 
017_340_SRH 017_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.960058490E-25 1.000000000E+20 1.013333739E+00 1.729639500E-10 1.038644904E-02 
018_340 018_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.051492864E-20 1.000000000E+20 1.014714288E+00 2.217734051E-10 1.064392976E-02 
018_340_SRH 018_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.180905034E-23 1.000000000E+20 1.014719542E+00 2.216841465E-10 1.064700376E-02 
019_340 019_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.718955536E-19 1.000000000E+20 1.016660888E+00 2.809853567E-10 1.133303350E-02 
019_340_SRH 019_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.682783739E-17 1.000000000E+20 1.016665572E+00 2.808961549E-10 1.133518846E-02 
