T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.268479168E+00 1.236629118E+00 3.185005000E-02 1.268337375E+00 1.236531021E+00 3.180635400E-02 1.417930000E-04 9.809700000E-05
295 1.267751870E+00 1.236517373E+00 3.123449700E-02 1.267626608E+00 1.236427241E+00 3.119936700E-02 1.252620000E-04 9.013200000E-05
300 1.267890898E+00 1.237133194E+00 3.075770400E-02 1.267780916E+00 1.237050355E+00 3.073056100E-02 1.099820000E-04 8.283900000E-05
305 1.268858508E+00 1.238189769E+00 3.066873900E-02 1.268761702E+00 1.238114661E+00 3.064704100E-02 9.680600000E-05 7.510800000E-05
310 1.270563592E+00 1.240214579E+00 3.034901300E-02 1.270477567E+00 1.240143978E+00 3.033358900E-02 8.602500000E-05 7.060100000E-05
315 1.272254810E+00 1.242477533E+00 2.977727700E-02 1.272176663E+00 1.242409311E+00 2.976735200E-02 7.814700000E-05 6.822200000E-05
320 1.273731148E+00 1.244666990E+00 2.906415800E-02 1.273657964E+00 1.244599902E+00 2.905806200E-02 7.318400000E-05 6.708800000E-05
325 1.274514201E+00 1.247103632E+00 2.741056900E-02 1.274443417E+00 1.247034093E+00 2.740932400E-02 7.078400000E-05 6.953900000E-05
330 1.273589511E+00 1.249224356E+00 2.436515500E-02 1.273519118E+00 1.249149480E+00 2.436963800E-02 7.039300000E-05 7.487600000E-05
335 1.269543485E+00 1.250472884E+00 1.907060100E-02 1.269472750E+00 1.250390532E+00 1.908221800E-02 7.073500000E-05 8.235200000E-05
340 1.259930089E+00 1.250912740E+00 9.017349000E-03 1.259860205E+00 1.250818840E+00 9.041365000E-03 6.988400000E-05 9.390000000E-05
