N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 340 2.100E-4 1.060470085E+00 1.067104860E+00
1.468000E+10 1.000E+15 340 2.100E-4 1.062219304E+00 1.066891363E+00
2.154000E+10 1.000E+15 340 2.100E-4 1.063327692E+00 1.066580524E+00
3.162000E+10 1.000E+15 340 2.100E-4 1.063885020E+00 1.066129657E+00
4.642000E+10 1.000E+15 340 2.100E-4 1.063941720E+00 1.065479258E+00
6.813000E+10 1.000E+15 340 2.100E-4 1.063502336E+00 1.064548475E+00
1.000000E+11 1.000E+15 340 2.100E-4 1.062524828E+00 1.063231730E+00
1.468000E+11 1.000E+15 340 2.100E-4 1.060926041E+00 1.061399903E+00
2.154000E+11 1.000E+15 340 2.100E-4 1.058596452E+00 1.058911033E+00
3.162000E+11 1.000E+15 340 2.100E-4 1.055436201E+00 1.055642447E+00
4.642000E+11 1.000E+15 340 2.100E-4 1.051416630E+00 1.051549730E+00
6.813000E+11 1.000E+15 340 2.100E-4 1.046673166E+00 1.046757517E+00
1.000000E+12 1.000E+15 340 2.100E-4 1.041601018E+00 1.041653564E+00
1.468000E+12 1.000E+15 340 2.100E-4 1.036883528E+00 1.036916049E+00
2.154000E+12 1.000E+15 340 2.100E-4 1.033354347E+00 1.033374908E+00
3.162000E+12 1.000E+15 340 2.100E-4 1.031652227E+00 1.031666064E+00
4.642000E+12 1.000E+15 340 2.100E-4 1.031910835E+00 1.031921020E+00
6.813000E+12 1.000E+15 340 2.100E-4 1.033750128E+00 1.033758239E+00
1.000000E+13 1.000E+15 340 2.100E-4 1.036810002E+00 1.036816797E+00
