Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.180418445E+00 1.148258505E+00 3.215994000E-02 1.169404427E+00 1.142510263E+00 2.689416400E-02
1.468000E+10 1.180432682E+00 1.148305331E+00 3.212735100E-02 1.172655498E+00 1.144336479E+00 2.831901900E-02
2.154000E+10 1.180453380E+00 1.148373657E+00 3.207972300E-02 1.175631084E+00 1.145643594E+00 2.998749000E-02
3.162000E+10 1.180483360E+00 1.148472637E+00 3.201072300E-02 1.178198753E+00 1.146599257E+00 3.159949600E-02
4.642000E+10 1.180526998E+00 1.148614900E+00 3.191209800E-02 1.179079650E+00 1.147331244E+00 3.174840600E-02
6.813000E+10 1.180589939E+00 1.148817320E+00 3.177261900E-02 1.179600768E+00 1.147938301E+00 3.166246700E-02
1.000000E+11 1.180680192E+00 1.148889065E+00 3.179112700E-02 1.180004620E+00 1.148289470E+00 3.171515000E-02
1.468000E+11 1.180808120E+00 1.149243207E+00 3.156491300E-02 1.180346886E+00 1.148831012E+00 3.151587400E-02
2.154000E+11 1.180986879E+00 1.149885836E+00 3.110104300E-02 1.180672015E+00 1.149603952E+00 3.106806300E-02
3.162000E+11 1.181231524E+00 1.150663574E+00 3.056795000E-02 1.181016521E+00 1.150469622E+00 3.054689900E-02
4.642000E+11 1.181557053E+00 1.151659797E+00 2.989725600E-02 1.181410204E+00 1.151526452E+00 2.988375200E-02
6.813000E+11 1.181974647E+00 1.152739027E+00 2.923562000E-02 1.181874295E+00 1.152647038E+00 2.922725700E-02
1.000000E+12 1.182486067E+00 1.154325058E+00 2.816100900E-02 1.182417452E+00 1.154261489E+00 2.815596300E-02
1.468000E+12 1.183250484E+00 1.155801801E+00 2.744868300E-02 1.183031788E+00 1.155757961E+00 2.727382700E-02
2.154000E+12 1.191595773E+00 1.161350370E+00 3.024540300E-02 1.191131275E+00 1.161154958E+00 2.997631700E-02
3.162000E+12 1.193750047E+00 1.167504862E+00 2.624518500E-02 1.193726638E+00 1.167481962E+00 2.624467600E-02
4.642000E+12 1.194397028E+00 1.168472734E+00 2.592429400E-02 1.194380992E+00 1.168457911E+00 2.592308100E-02
6.813000E+12 1.194873274E+00 1.169391955E+00 2.548131900E-02 1.194862310E+00 1.169381763E+00 2.548054700E-02
1.000000E+13 1.195304039E+00 1.170011783E+00 2.529225600E-02 1.195296551E+00 1.170004769E+00 2.529178200E-02
