X Y Xfit Yfit
8.2893200E+0 6.9976600E+1 8.1275748E+0 6.9973599E+1
9.3217900E+0 7.7410400E+1 9.3162871E+0 7.7427163E+1
1.0685600E+1 8.5596500E+1 1.0685600E+1 8.5621846E+1
1.2242400E+1 9.4638900E+1 1.2255194E+1 9.4627089E+1
1.3866600E+1 1.0467500E+2 1.4046444E+1 1.0452003E+2
1.5935500E+1 1.1556100E+2 1.6083061E+1 1.1538668E+2
1.8296800E+1 1.2751400E+2 1.8392005E+1 1.2732312E+2
2.0991200E+1 1.4063000E+2 2.1004692E+1 1.4043668E+2
2.4003000E+1 1.5499700E+2 2.3958512E+1 1.5484710E+2
2.7420300E+1 1.7078900E+2 2.7298650E+1 1.7068755E+2
3.1243900E+1 1.8816900E+2 3.1080217E+1 1.8810549E+2
3.5583800E+1 2.0720300E+2 3.5370703E+1 2.0726335E+2
4.0480100E+1 2.2815400E+2 4.0252775E+1 2.2833908E+2
4.6031700E+1 2.5118600E+2 4.5827470E+1 2.5152636E+2
5.2346100E+1 2.7657600E+2 5.2217836E+1 2.7703454E+2
5.9573100E+1 3.0449200E+2 5.9573100E+1 3.0508817E+2
6.7950800E+1 3.3530600E+2 6.8073454E+1 3.3592601E+2
7.7557500E+1 3.6919100E+2 7.7935545E+1 3.6979929E+2
8.8849800E+1 4.0630400E+2 8.9418685E+1 4.0696887E+2
1.0208700E+2 4.4719600E+2 1.0283192E+2 4.4770137E+2
1.1765400E+2 4.9189900E+2 1.1854171E+2 4.9226304E+2
1.3612100E+2 5.4091200E+2 1.3698038E+2 5.4091200E+2
1.5767400E+2 5.9414500E+2 1.5865463E+2 5.9388680E+2
1.8337300E+2 6.5184700E+2 1.8415406E+2 6.5139227E+2
2.1365900E+2 7.1446200E+2 2.1415850E+2 7.1358037E+2
2.4915400E+2 7.8171200E+2 2.4944309E+2 7.8052652E+2
2.9089900E+2 8.5352200E+2 2.9087951E+2 8.5220033E+2
3.4017900E+2 9.2948400E+2 3.3943102E+2 9.2843081E+2
3.9748200E+2 1.0094700E+3 3.9613852E+2 1.0088667E+3
4.6425800E+2 1.0934700E+3 4.6209444E+2 1.0929335E+3
5.4036100E+2 1.1797900E+3 5.3840117E+2 1.1797900E+3
6.2909000E+2 1.2672700E+3 6.2611106E+2 1.2682907E+3
7.2894300E+2 1.3540700E+3 7.2614655E+2 1.3569591E+3
8.4170300E+2 1.4415600E+3 8.3920179E+2 1.4439832E+3
9.6739900E+2 1.5227400E+3 9.6563097E+2 1.5272415E+3
1.1066300E+3 1.5999000E+3 1.1053338E+3 1.6043696E+3
1.2579600E+3 1.6672200E+3 1.2576543E+3 1.6728718E+3
1.4200400E+3 1.7249100E+3 1.4213122E+3 1.7302767E+3
1.5917800E+3 1.7694800E+3 1.5943872E+3 1.7743248E+3
1.7711100E+3 1.7983500E+3 1.7743724E+3 1.8031669E+3
1.9549400E+3 1.8122500E+3 1.9582994E+3 1.8155432E+3
2.1375300E+3 1.8092900E+3 2.1429270E+3 1.8109145E+3
2.3199200E+3 1.7895500E+3 2.3249710E+3 1.7895191E+3
2.4973200E+3 1.7553500E+3 2.5013375E+3 1.7523445E+3
2.6684100E+3 1.7051400E+3 2.6693297E+3 1.7010213E+3
2.8286500E+3 1.6394400E+3 2.8267965E+3 1.6376581E+3
2.9772200E+3 1.5677600E+3 2.9722110E+3 1.5646472E+3
3.1111600E+3 1.4858300E+3 3.1046776E+3 1.4844721E+3
3.2318200E+3 1.3995400E+3 3.2238814E+3 1.3995400E+3
3.3407100E+3 1.3103000E+3 3.3299965E+3 1.3120557E+3
3.4331400E+3 1.2177400E+3 3.4235772E+3 1.2239389E+3
