N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+15 300 2.300E-4 2.926207E-1 2.803040E+1 4.804880E-1 7.974500E+1
1.468000E+10 5.623E+15 300 2.300E-4 2.920157E-1 2.793650E+1 4.799860E-1 7.972570E+1
2.154000E+10 5.623E+15 300 2.300E-4 2.911372E-1 2.780120E+1 4.792270E-1 7.970490E+1
3.162000E+10 5.623E+15 300 2.300E-4 2.898678E-1 2.760760E+1 4.781610E-1 7.967390E+1
4.642000E+10 5.623E+15 300 2.300E-4 2.880465E-1 2.731880E+1 4.766940E-1 7.958310E+1
6.813000E+10 5.623E+15 300 2.300E-4 2.854594E-1 2.694040E+1 4.747170E-1 7.952150E+1
1.000000E+11 5.623E+15 300 2.300E-4 2.818366E-1 2.642670E+1 4.721310E-1 7.944080E+1
1.468000E+11 5.623E+15 300 2.300E-4 2.768619E-1 2.574490E+1 4.687830E-1 7.934470E+1
2.154000E+11 5.623E+15 300 2.300E-4 2.702092E-1 2.485210E+1 4.646140E-1 7.918290E+1
3.162000E+11 5.623E+15 300 2.300E-4 2.616129E-1 2.376970E+1 4.598190E-1 7.903860E+1
4.642000E+11 5.623E+15 300 2.300E-4 2.509681E-1 2.247110E+1 4.542720E-1 7.884060E+1
6.813000E+11 5.623E+15 300 2.300E-4 2.384206E-1 2.102360E+1 4.483730E-1 7.866550E+1
1.000000E+12 5.623E+15 300 2.300E-4 2.243840E-1 1.945110E+1 4.421710E-1 7.841940E+1
1.468000E+12 5.623E+15 300 2.300E-4 2.094367E-1 1.784810E+1 4.357840E-1 7.822170E+1
2.154000E+12 5.623E+15 300 2.300E-4 1.941364E-1 1.624230E+1 4.293910E-1 7.793800E+1
3.162000E+12 5.623E+15 300 2.300E-4 1.788648E-1 1.468010E+1 4.227830E-1 7.765120E+1
4.642000E+12 5.623E+15 300 2.300E-4 1.637985E-1 1.318540E+1 4.160130E-1 7.739950E+1
6.813000E+12 5.623E+15 300 2.300E-4 1.489981E-1 1.173950E+1 4.090620E-1 7.704440E+1
1.000000E+13 5.623E+15 300 2.300E-4 1.345227E-1 1.035830E+1 4.017490E-1 7.666500E+1
1.468000E+13 5.623E+15 300 2.300E-4 1.204894E-1 9.057900E+0 3.940750E-1 7.630660E+1
2.154000E+13 5.623E+15 300 2.300E-4 1.070624E-1 7.835600E+0 3.860790E-1 7.582660E+1
3.162000E+13 5.623E+15 300 2.300E-4 9.441132E-2 6.710900E+0 3.777420E-1 7.527000E+1
4.642000E+13 5.623E+15 300 2.300E-4 8.267613E-2 5.692000E+0 3.690300E-1 7.462550E+1
6.813000E+13 5.623E+15 300 2.300E-4 7.195130E-2 4.782400E+0 3.598970E-1 7.387450E+1
1.000000E+14 5.623E+15 300 2.300E-4 6.228329E-2 3.980900E+0 3.502540E-1 7.299500E+1
