fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
001_335 001_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.245943045E-13 1.000000000E+20 1.238449375E+00 8.535886330E-15 3.746195068E-05 
001_335_SRH 001_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.255110939E-14 1.000000000E+20 1.318737108E+00 7.259042804E-15 3.133500824E-04 
002_335 002_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.347187339E-13 1.000000000E+20 1.260334263E+00 1.186271241E-14 5.939467101E-05 
002_335_SRH 002_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.294840967E-14 1.000000000E+20 1.318854501E+00 1.065317174E-14 3.149426942E-04 
003_335 003_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.493670637E-13 1.000000000E+20 1.276656453E+00 1.679669089E-14 8.619285034E-05 
003_335_SRH 003_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.803839795E-14 1.000000000E+20 1.319024613E+00 1.563322024E-14 3.172720205E-04 
004_335 004_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.705065671E-13 1.000000000E+20 1.289187173E+00 2.406496174E-14 1.182186413E-04 
004_335_SRH 004_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.982791726E-14 1.000000000E+20 1.319269673E+00 2.293904321E-14 3.206734880E-04 
005_335 005_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.008058384E-13 1.000000000E+20 1.298594740E+00 3.474769067E-14 1.538664048E-04 
005_335_SRH 005_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.010637993E-13 1.000000000E+20 1.319619701E+00 3.365445486E-14 3.256292415E-04 
006_335 006_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.438028613E-13 1.000000000E+20 1.305610846E+00 5.042804677E-14 1.913994052E-04 
006_335_SRH 006_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.453858364E-13 1.000000000E+20 1.320113713E+00 4.936605491E-14 3.328251063E-04 
007_335 007_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.039745132E-13 1.000000000E+20 1.310910456E+00 7.342366507E-14 2.296097606E-04 
007_335_SRH 007_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.073939032E-13 1.000000000E+20 1.320799522E+00 7.239468061E-14 3.432243769E-04 
008_335 008_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.866119166E-13 1.000000000E+20 1.315060356E+00 1.071239743E-13 2.683882687E-04 
008_335_SRH 008_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.925113811E-13 1.000000000E+20 1.321729739E+00 1.061326167E-13 3.581520266E-04 
009_335 009_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.973721096E-13 1.000000000E+20 1.318505072E+00 1.564826380E-13 3.089619243E-04 
009_335_SRH 009_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.065098498E-13 1.000000000E+20 1.322953265E+00 1.555357902E-13 3.793828552E-04 
010_335 010_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.414661352E-13 1.000000000E+20 1.321567009E+00 2.287389121E-13 3.537950185E-04 
010_335_SRH 010_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.546531518E-13 1.000000000E+20 1.324499326E+00 2.278446296E-13 4.092031446E-04 
011_335 011_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.227192821E-13 1.000000000E+20 1.324448514E+00 3.344794921E-13 4.062865870E-04 
011_335_SRH 011_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.407062642E-13 1.000000000E+20 1.326358665E+00 3.336454021E-13 4.504081860E-04 
012_335 012_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.043126350E-12 1.000000000E+20 1.327238700E+00 4.892075382E-13 4.703731895E-04 
012_335_SRH 012_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.664577047E-13 1.000000000E+20 1.328469077E+00 4.884389415E-13 5.061770802E-04 
013_335 013_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.303629365E-12 1.000000000E+20 1.329931847E+00 7.156608086E-13 5.500662599E-04 
013_335_SRH 013_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.232515326E-12 1.000000000E+20 1.330717207E+00 7.149591060E-13 5.797869410E-04 
014_335 014_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.605875348E-12 1.000000000E+20 1.332779869E+00 1.048254785E-12 6.495462572E-04 
014_335_SRH 014_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.540148302E-12 1.000000000E+20 1.333267693E+00 1.047591816E-12 6.748118379E-04 
015_335 015_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.955412522E-12 1.000000000E+20 1.335025819E+00 1.534484026E-12 7.687366748E-04 
015_335_SRH 015_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.894572279E-12 1.000000000E+20 1.335338536E+00 1.533891346E-12 7.906610697E-04 
016_335 016_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.362230951E-12 1.000000000E+20 1.337025499E+00 2.247236745E-12 9.139557351E-04 
016_335_SRH 016_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.305577984E-12 1.000000000E+20 1.337226888E+00 2.246703986E-12 9.333464563E-04 
017_335 017_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.840305096E-12 1.000000000E+20 1.338771484E+00 3.292653826E-12 1.084680645E-03 
017_335_SRH 017_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.787101063E-12 1.000000000E+20 1.338900653E+00 3.292160850E-12 1.101985253E-03 
018_335 018_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.415457048E-12 1.000000000E+20 1.346413840E+00 4.847610584E-12 1.289375261E-03 
018_335_SRH 018_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.367455253E-12 1.000000000E+20 1.348137863E+00 4.853301277E-12 1.308781154E-03 
019_335 019_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.098201185E-12 1.000000000E+20 1.351440641E+00 7.129396607E-12 1.522186850E-03 
019_335_SRH 019_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.049965930E-12 1.000000000E+20 1.351499061E+00 7.128990049E-12 1.535798703E-03 
