Ew Nt
4.4618103E-1 1.2813037E+15
4.4346634E-1 1.0911576E+15
4.4075164E-1 9.5346231E+14
4.3803693E-1 8.6219993E+14
4.3532222E-1 8.0053712E+14
4.3260752E-1 7.5057753E+14
4.2989282E-1 6.9994635E+14
4.2717812E-1 6.4344473E+14
4.2446341E-1 5.8195605E+14
4.2174872E-1 5.2057285E+14
4.1903401E-1 4.6640481E+14
4.1631931E-1 4.2616037E+14
4.1360461E-1 4.0403485E+14
4.1088991E-1 4.0070211E+14
4.0817521E-1 4.1371033E+14
4.0546050E-1 4.3897910E+14
4.0274581E-1 4.7262821E+14
4.0003110E-1 5.1246343E+14
3.9731640E-1 5.5901456E+14
3.9460170E-1 6.1615759E+14
3.9188700E-1 6.9070825E+14
3.8917230E-1 7.9021133E+14
3.8645760E-1 9.1958103E+14
3.8374289E-1 1.0788886E+15
3.8102819E-1 1.2641570E+15
3.7831349E-1 1.4705801E+15
3.7559879E-1 1.6956517E+15
3.7288409E-1 1.9401242E+15
3.7016939E-1 2.2067177E+15
3.6745468E-1 2.4978829E+15
3.6473998E-1 2.8138304E+15
3.6202528E-1 3.1512223E+15
3.5931058E-1 3.5025407E+15
3.5659588E-1 3.8564102E+15
3.5388117E-1 4.1991359E+15
3.5116647E-1 4.5168410E+15
3.4845177E-1 4.7968610E+15
3.4573707E-1 5.0277407E+15
3.4302237E-1 5.1988183E+15
3.4030767E-1 5.3008963E+15
3.3759296E-1 5.3281051E+15
3.3487826E-1 5.2795827E+15
3.3216356E-1 5.1597846E+15
3.2944886E-1 4.9774950E+15
3.2673416E-1 4.7443612E+15
3.2401946E-1 4.4735425E+15
3.2130475E-1 4.1787219E+15
3.1859005E-1 3.8734455E+15
3.1587535E-1 3.5704142E+15
3.1316065E-1 3.2803734E+15
3.1044595E-1 3.0106932E+15
3.0773125E-1 2.7646092E+15
3.0501654E-1 2.5419078E+15
3.0230184E-1 2.3407846E+15
2.9958714E-1 2.1595911E+15
2.9687244E-1 1.9973774E+15
2.9415774E-1 1.8530978E+15
2.9144304E-1 1.7239684E+15
2.8872833E-1 1.6034202E+15
2.8601363E-1 1.4790673E+15
2.8329893E-1 1.3318039E+15
2.8058423E-1 1.1382103E+15
2.7786953E-1 8.7806823E+14
2.7515483E-1 5.4546004E+14
2.7244012E-1 3.5730553E+14
