T d154 d184 d214 d244
d 150 180 210 240
290 1.284878154E+00 1.285017570E+00 1.285008808E+00 1.284655396E+00
295 1.283573389E+00 1.283817608E+00 1.283752342E+00 1.283672240E+00
300 1.283342884E+00 1.283465746E+00 1.283465973E+00 1.283552215E+00
305 1.284167485E+00 1.284060758E+00 1.284159355E+00 1.284309657E+00
310 1.285725139E+00 1.285478455E+00 1.285708045E+00 1.285762169E+00
315 1.287901941E+00 1.287573507E+00 1.287626576E+00 1.287311562E+00
320 1.290337014E+00 1.290129470E+00 1.290018249E+00 1.289693565E+00
325 1.292700415E+00 1.292558433E+00 1.292301506E+00 1.292068894E+00
330 1.294719930E+00 1.294596170E+00 1.294327591E+00 1.293885193E+00
335 1.295806359E+00 1.295698632E+00 1.295411887E+00 1.294887510E+00
340 1.295002538E+00 1.294913685E+00 1.294590719E+00 1.292432569E+00
