T d154 d184 d214 d244
d 150 180 210 240
290 1.213124938E+00 1.213434229E+00 1.213231019E+00 1.212920701E+00
295 1.209272060E+00 1.209812616E+00 1.209672025E+00 1.208142256E+00
300 1.201346309E+00 1.202299195E+00 1.202311352E+00 1.200780304E+00
305 1.184743412E+00 1.186443328E+00 1.186753263E+00 1.185238559E+00
310 1.151741910E+00 1.154881966E+00 1.155780332E+00 1.154290725E+00
315 1.091410553E+00 1.097244420E+00 1.099320843E+00 1.097902155E+00
320 1.019885597E+00 1.019132584E+00 1.018761871E+00 1.018603933E+00
325 1.020386693E+00 1.019380672E+00 1.018916469E+00 1.018738299E+00
330 1.023059775E+00 1.021550498E+00 1.020849614E+00 1.020589572E+00
335 1.028581816E+00 1.026131840E+00 1.024927068E+00 1.024459397E+00
340 1.037921296E+00 1.033869832E+00 1.031689353E+00 1.030733668E+00
