N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.119170828E+00 1.118597683E+00 1.116465476E+00 1.112999249E+00
1.600000000E+01 1.250137030E+00 1.249673003E+00 1.249564885E+00 1.249579983E+00
1.700000000E+01 1.296528236E+00 1.296653374E+00 1.296768908E+00 1.296427900E+00
1.549996187E+01 1.224222654E+00 1.223045834E+00 1.222396230E+00 1.221480647E+00
1.649996187E+01 1.266932663E+00 1.266776459E+00 1.266433647E+00 1.266574410E+00
1.674996808E+01 1.278619144E+00 1.278671230E+00 1.278241093E+00 1.278249980E+00
1.624993176E+01 1.259082867E+00 1.258791980E+00 1.258623396E+00 1.258798425E+00
1.574996808E+01 1.238095717E+00 1.237496142E+00 1.237223577E+00 1.237034288E+00
1.524993176E+01 1.199504514E+00 1.198149280E+00 1.196377460E+00 1.194379842E+00
