Ew Nt
4.4414835E-1 -3.4039549E+15
4.4144603E-1 -3.0571500E+15
4.3874369E-1 -2.7399077E+15
4.3604135E-1 -2.4593300E+15
4.3333901E-1 -2.2109444E+15
4.3063668E-1 -1.9754671E+15
4.2793434E-1 -1.7348440E+15
4.2523201E-1 -1.4880131E+15
4.2252967E-1 -1.2501053E+15
4.1982735E-1 -1.0387023E+15
4.1712501E-1 -8.6124667E+14
4.1442267E-1 -7.1234070E+14
4.1172034E-1 -5.7955718E+14
4.0901801E-1 -4.5177877E+14
4.0631567E-1 -3.2480806E+14
4.0361334E-1 -2.0217239E+14
4.0091101E-1 -9.1815323E+13
3.9820867E-1 -8.9896374E+11
3.9550634E-1 6.8598556E+13
3.9280400E-1 1.2124469E+14
3.9010167E-1 1.6573374E+14
3.8739933E-1 2.1027235E+14
3.8469700E-1 2.5876239E+14
3.8199466E-1 3.0993397E+14
3.7929233E-1 3.5936313E+14
3.7658999E-1 4.0262962E+14
3.7388766E-1 4.3757506E+14
3.7118533E-1 4.6455687E+14
3.6848299E-1 4.8516856E+14
3.6578066E-1 5.0093673E+14
3.6307832E-1 5.1307737E+14
3.6037599E-1 5.2302831E+14
3.5767366E-1 5.3269138E+14
3.5497132E-1 5.4378160E+14
3.5226899E-1 5.5666600E+14
3.4956665E-1 5.6963934E+14
3.4686432E-1 5.7940178E+14
3.4416198E-1 5.8271051E+14
3.4145965E-1 5.7823327E+14
3.3875732E-1 5.6728197E+14
3.3605498E-1 5.5283456E+14
3.3335265E-1 5.3762958E+14
3.3065031E-1 5.2291290E+14
3.2794798E-1 5.0873709E+14
3.2524564E-1 4.9514866E+14
3.2254331E-1 4.8282009E+14
3.1984098E-1 4.7254783E+14
3.1713864E-1 4.6439303E+14
3.1443631E-1 4.5747479E+14
3.1173397E-1 4.5053581E+14
3.0903164E-1 4.4264517E+14
3.0632930E-1 4.3352754E+14
3.0362697E-1 4.2347595E+14
3.0092464E-1 4.1303310E+14
2.9822230E-1 4.0260867E+14
2.9551997E-1 3.9221085E+14
2.9281763E-1 3.8142754E+14
2.9011530E-1 3.6951991E+14
2.8741297E-1 3.5523802E+14
2.8471063E-1 3.3621007E+14
2.8200830E-1 3.0844182E+14
2.7930596E-1 2.6685674E+14
2.7660363E-1 2.0728957E+14
2.7390129E-1 1.2917221E+14
2.7119896E-1 8.4705060E+13
