Ew Nt
4.4628801E-1 1.0385258E+16
4.4357267E-1 1.0495479E+16
4.4085732E-1 1.0468355E+16
4.3814196E-1 1.0297341E+16
4.3542660E-1 9.9860190E+15
4.3271125E-1 9.5489428E+15
4.2999590E-1 9.0099240E+15
4.2728055E-1 8.3984329E+15
4.2456519E-1 7.7453776E+15
4.2184985E-1 7.0795352E+15
4.1913449E-1 6.4251706E+15
4.1641913E-1 5.8007757E+15
4.1370379E-1 5.2184349E+15
4.1098843E-1 4.6847086E+15
4.0827308E-1 4.2025222E+15
4.0555772E-1 3.7731900E+15
4.0284238E-1 3.3973540E+15
4.0012702E-1 3.0743785E+15
3.9741167E-1 2.8011117E+15
3.9469632E-1 2.5713034E+15
3.9198096E-1 2.3765625E+15
3.8926561E-1 2.2086611E+15
3.8655026E-1 2.0620463E+15
3.8383490E-1 1.9348329E+15
3.8111955E-1 1.8273362E+15
3.7840420E-1 1.7391710E+15
3.7568885E-1 1.6674006E+15
3.7297350E-1 1.6073181E+15
3.7025814E-1 1.5549075E+15
3.6754279E-1 1.5084642E+15
3.6482744E-1 1.4680254E+15
3.6211208E-1 1.4336221E+15
3.5939673E-1 1.4042346E+15
3.5668138E-1 1.3781468E+15
3.5396603E-1 1.3538645E+15
3.5125067E-1 1.3305456E+15
3.4853532E-1 1.3077950E+15
3.4581997E-1 1.2853920E+15
3.4310462E-1 1.2633156E+15
3.4038926E-1 1.2418794E+15
3.3767391E-1 1.2216456E+15
3.3495856E-1 1.2031195E+15
3.3224321E-1 1.1864874E+15
3.2952785E-1 1.1715657E+15
3.2681250E-1 1.1579321E+15
3.2409715E-1 1.1451338E+15
3.2138179E-1 1.1328964E+15
3.1866644E-1 1.1212360E+15
3.1595109E-1 1.1103642E+15
3.1323574E-1 1.1004113E+15
3.1052038E-1 1.0911569E+15
3.0780503E-1 1.0820342E+15
3.0508968E-1 1.0724381E+15
3.0237433E-1 1.0620803E+15
2.9965897E-1 1.0510482E+15
2.9694362E-1 1.0394506E+15
2.9422827E-1 1.0267600E+15
2.9151292E-1 1.0109536E+15
2.8879756E-1 9.8743072E+14
2.8608221E-1 9.4784771E+14
2.8336686E-1 8.7966353E+14
2.8065151E-1 7.6794079E+14
2.7793615E-1 6.0060687E+14
2.7522080E-1 3.7605553E+14
2.7250545E-1 2.4726069E+14
