Ew Nt
4.4384268E-1 1.2434680E+15
4.4114222E-1 1.2865141E+15
4.3844174E-1 1.3187017E+15
4.3574126E-1 1.3380401E+15
4.3304078E-1 1.3664025E+15
4.3034031E-1 1.4199830E+15
4.2763984E-1 1.4929315E+15
4.2493937E-1 1.5654123E+15
4.2223889E-1 1.6230955E+15
4.1953842E-1 1.6679952E+15
4.1683794E-1 1.7128447E+15
4.1413746E-1 1.7673370E+15
4.1143699E-1 1.8296679E+15
4.0873652E-1 1.8890251E+15
4.0603604E-1 1.9337374E+15
4.0333557E-1 1.9573605E+15
4.0063510E-1 1.9601542E+15
3.9793462E-1 1.9478582E+15
3.9523414E-1 1.9293354E+15
3.9253367E-1 1.9131729E+15
3.8983320E-1 1.9042392E+15
3.8713272E-1 1.9023699E+15
3.8443225E-1 1.9040852E+15
3.8173177E-1 1.9055608E+15
3.7903130E-1 1.9042655E+15
3.7633082E-1 1.8984943E+15
3.7363035E-1 1.8863226E+15
3.7092988E-1 1.8657804E+15
3.6822940E-1 1.8362455E+15
3.6552893E-1 1.7993557E+15
3.6282845E-1 1.7583156E+15
3.6012798E-1 1.7163210E+15
3.5742750E-1 1.6754436E+15
3.5472703E-1 1.6363518E+15
3.5202655E-1 1.5984898E+15
3.4932608E-1 1.5606584E+15
3.4662560E-1 1.5221229E+15
3.4392513E-1 1.4836353E+15
3.4122466E-1 1.4472821E+15
3.3852418E-1 1.4149835E+15
3.3582371E-1 1.3868658E+15
3.3312323E-1 1.3609454E+15
3.3042276E-1 1.3343683E+15
3.2772228E-1 1.3051386E+15
3.2502181E-1 1.2730361E+15
3.2232133E-1 1.2392823E+15
3.1962086E-1 1.2055624E+15
3.1692039E-1 1.1732700E+15
3.1421991E-1 1.1432758E+15
3.1151944E-1 1.1159455E+15
3.0881896E-1 1.0910899E+15
3.0611849E-1 1.0679327E+15
3.0341801E-1 1.0453504E+15
3.0071754E-1 1.0224070E+15
2.9801706E-1 9.9880028E+14
2.9531659E-1 9.7475986E+14
2.9261611E-1 9.5032487E+14
2.8991564E-1 9.2430831E+14
2.8721517E-1 8.9320814E+14
2.8451469E-1 8.5014137E+14
2.8181422E-1 7.8428997E+14
2.7911374E-1 6.8225737E+14
2.7641327E-1 5.3269428E+14
2.7371279E-1 3.3333865E+14
2.7101232E-1 2.1914769E+14
