Ew Nt
4.4570724E-1 3.5644806E+15
4.4299544E-1 3.8805482E+15
4.4028362E-1 4.2019328E+15
4.3757179E-1 4.5198454E+15
4.3485997E-1 4.8301214E+15
4.3214815E-1 5.1333878E+15
4.2943633E-1 5.4332950E+15
4.2672452E-1 5.7322342E+15
4.2401269E-1 6.0271018E+15
4.2130088E-1 6.3086163E+15
4.1858906E-1 6.5650059E+15
4.1587724E-1 6.7867878E+15
4.1316542E-1 6.9685675E+15
4.1045360E-1 7.1076350E+15
4.0774178E-1 7.2014900E+15
4.0502996E-1 7.2468960E+15
4.0231815E-1 7.2406115E+15
3.9960633E-1 7.1803352E+15
3.9689451E-1 7.0651159E+15
3.9418269E-1 6.8955167E+15
3.9147087E-1 6.6739781E+15
3.8875905E-1 6.4051005E+15
3.8604723E-1 6.0955558E+15
3.8333541E-1 5.7535631E+15
3.8062359E-1 5.3882400E+15
3.7791177E-1 5.0091587E+15
3.7519995E-1 4.6261690E+15
3.7248814E-1 4.2491222E+15
3.6977632E-1 3.8872207E+15
3.6706450E-1 3.5479771E+15
3.6435268E-1 3.2362662E+15
3.6164086E-1 2.9540722E+15
3.5892904E-1 2.7010834E+15
3.5621722E-1 2.4757260E+15
3.5350540E-1 2.2760241E+15
3.5079358E-1 2.0999660E+15
3.4808176E-1 1.9455257E+15
3.4536994E-1 1.8106496E+15
3.4265813E-1 1.6933736E+15
3.3994631E-1 1.5920190E+15
3.3723449E-1 1.5052896E+15
3.3452267E-1 1.4321188E+15
3.3181085E-1 1.3712967E+15
3.2909903E-1 1.3211059E+15
3.2638721E-1 1.2792728E+15
3.2367539E-1 1.2433518E+15
3.2096357E-1 1.2113343E+15
3.1825175E-1 1.1820501E+15
3.1553993E-1 1.1550596E+15
3.1282812E-1 1.1301891E+15
3.1011630E-1 1.1071153E+15
3.0740448E-1 1.0853046E+15
3.0469266E-1 1.0642197E+15
3.0198084E-1 1.0435250E+15
2.9926902E-1 1.0231042E+15
2.9655720E-1 1.0028853E+15
2.9384538E-1 9.8248866E+14
2.9113356E-1 9.6055230E+14
2.8842174E-1 9.3352242E+14
2.8570992E-1 8.9406347E+14
2.8299811E-1 8.3011271E+14
2.8028629E-1 7.2641685E+14
2.7757447E-1 5.6992361E+14
2.7486265E-1 3.5783026E+14
2.7215083E-1 2.3567425E+14
