N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+15 310 2.300E-4 2.965757E-1 2.622550E+1 4.540690E-1 7.789810E+1
1.468000E+10 1.000E+15 310 2.300E-4 2.960334E-1 2.603300E+1 4.529000E-1 7.766820E+1
2.154000E+10 1.000E+15 310 2.300E-4 2.952447E-1 2.575450E+1 4.511850E-1 7.733520E+1
3.162000E+10 1.000E+15 310 2.300E-4 2.941026E-1 2.540150E+1 4.486190E-1 7.700930E+1
4.642000E+10 1.000E+15 310 2.300E-4 2.924592E-1 2.494410E+1 4.448940E-1 7.668440E+1
6.813000E+10 1.000E+15 310 2.300E-4 2.901148E-1 2.435040E+1 4.397250E-1 7.635120E+1
1.000000E+11 1.000E+15 310 2.300E-4 2.868126E-1 2.362680E+1 4.327870E-1 7.613640E+1
1.468000E+11 1.000E+15 310 2.300E-4 2.822420E-1 2.277460E+1 4.243650E-1 7.605900E+1
2.154000E+11 1.000E+15 310 2.300E-4 2.760658E-1 2.176220E+1 4.150330E-1 7.597450E+1
3.162000E+11 1.000E+15 310 2.300E-4 2.679812E-1 2.060520E+1 4.054200E-1 7.586280E+1
4.642000E+11 1.000E+15 310 2.300E-4 2.578175E-1 1.931670E+1 3.959480E-1 7.569090E+1
6.813000E+11 1.000E+15 310 2.300E-4 2.456421E-1 1.793500E+1 3.868350E-1 7.549760E+1
1.000000E+12 1.000E+15 310 2.300E-4 2.318128E-1 1.647800E+1 3.781670E-1 7.518730E+1
1.468000E+12 1.000E+15 310 2.300E-4 2.169085E-1 1.501080E+1 3.699460E-1 7.482560E+1
2.154000E+12 1.000E+15 310 2.300E-4 2.015452E-1 1.357960E+1 3.619830E-1 7.445380E+1
3.162000E+12 1.000E+15 310 2.300E-4 1.861835E-1 1.221860E+1 3.542270E-1 7.410720E+1
4.642000E+12 1.000E+15 310 2.300E-4 1.710509E-1 1.091560E+1 3.465400E-1 7.366000E+1
6.813000E+12 1.000E+15 310 2.300E-4 1.562100E-1 9.680700E+0 3.387860E-1 7.317010E+1
1.000000E+13 1.000E+15 310 2.300E-4 1.416873E-1 8.519200E+0 3.308010E-1 7.270470E+1
1.468000E+13 1.000E+15 310 2.300E-4 1.275644E-1 7.417300E+0 3.224770E-1 7.212380E+1
2.154000E+13 1.000E+15 310 2.300E-4 1.139852E-1 6.391100E+0 3.138230E-1 7.146700E+1
3.162000E+13 1.000E+15 310 2.300E-4 1.011214E-1 5.449400E+0 3.047860E-1 7.072500E+1
4.642000E+13 1.000E+15 310 2.300E-4 8.912739E-2 4.598100E+0 2.952970E-1 6.988310E+1
6.813000E+13 1.000E+15 310 2.300E-4 7.811770E-2 3.839500E+0 2.852570E-1 6.892070E+1
1.000000E+14 1.000E+15 310 2.300E-4 6.816059E-2 3.172200E+0 2.745230E-1 6.781330E+1
