T nFsrh nFBsrh dnsrh nF nFB dn
290 1.229892128E+00 1.15495227E+00 7.493985800E-02 1.229877370E+00 1.1547726E+00 7.510477000E-02
295 1.227325914E+00 1.156640532E+00 7.068538200E-02 1.227308086E+00 1.156647211E+00 7.066087500E-02
300 1.225559376E+00 1.158143651E+00 6.741572500E-02 1.223980117E+00 1.158168545E+00 6.581157200E-02
305 1.222225971E+00 1.171089756E+00 5.113621500E-02 1.222199943E+00 1.171131958E+00 5.106798500E-02
310 1.231481461E+00 1.17668164E+00 5.479982100E-02 1.231389955E+00 1.1758338E+00 5.555615500E-02
315 1.230022061E+00 1.18375632E+00 4.626574100E-02 1.229881072E+00 1.18270915E+00 4.717192200E-02
320 1.239103593E+00 1.190714927E+00 4.838866600E-02 1.239038911E+00 1.190711897E+00 4.832701400E-02
325 1.247897588E+00 1.198630713E+00 4.926687500E-02 1.247838433E+00 1.198583185E+00 4.925524800E-02
330 1.246879650E+00 1.205143974E+00 4.173567600E-02 1.246794440E+00 1.204931511E+00 4.186292900E-02
335 1.250511080E+00 1.208650862E+00 4.186021800E-02 1.250371848E+00 1.208579602E+00 4.179224600E-02
340 1.259222635E+00 1.213294428E+00 4.592820700E-02 1.259113257E+00 1.213223520E+00 4.588973700E-02
