fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 10:40:36 295 39.3 1.000E+000 1.080E+000 4.239E-006 6.645E+019 2.948E+000 4.003E-009 1.497E-003 
0T02 10:42:50 295 39.3 1.000E+000 1.080E+000 4.278E-006 6.716E+019 2.948E+000 3.990E-009 1.653E-003 
0T03 10:48:08 295.1 39.29 1.000E+000 1.080E+000 4.333E-006 6.517E+019 2.944E+000 4.039E-009 1.450E-003 
0T04 10:51:34 295 39.3 1.000E+000 1.080E+000 4.215E-006 4.312E+019 2.949E+000 3.986E-009 1.557E-003 
0T05 10:55:08 295 39.3 1.000E+000 1.080E+000 4.229E-006 6.529E+019 2.948E+000 3.992E-009 1.562E-003 
0T06 10:58:44 294.9 39.32 1.000E+000 1.080E+000 4.259E-006 5.770E+019 2.948E+000 3.971E-009 1.546E-003 
0T07 11:01:54 294.9 39.32 1.000E+000 1.080E+000 4.296E-006 4.413E+019 2.946E+000 3.982E-009 1.522E-003 
0T08 11:04:26 295 39.3 1.000E+000 1.080E+000 4.343E-006 6.234E+019 2.941E+000 4.035E-009 3.458E-003 
0T09 11:07:44 295 39.3 1.000E+000 1.080E+000 4.311E-006 6.654E+019 2.945E+000 4.004E-009 1.540E-003 
0T10 11:14:28 295 39.3 1.000E+000 1.080E+000 4.284E-006 6.442E+019 2.947E+000 3.999E-009 1.505E-003 
0T11 11:18:24 295 39.3 1.000E+000 1.080E+000 4.328E-006 4.257E+019 2.945E+000 4.012E-009 1.515E-003 
0T12 11:22:02 295 39.3 1.000E+000 1.080E+000 4.279E-006 4.222E+019 2.948E+000 3.994E-009 1.591E-003 
0T13 11:27:34 295 39.3 1.000E+000 1.080E+000 4.346E-006 6.078E+019 2.946E+000 4.014E-009 1.605E-003 
