fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 10:40:36 295 39.3 1.000E+000 1.083E+000 4.155E-006 4.353E+019 2.937E+000 3.953E-009 1.486E-003 
0T02 10:42:50 295 39.3 1.000E+000 1.121E+000 4.000E-006 4.215E+019 2.938E+000 3.939E-009 1.651E-003 
0T03 10:48:08 295.1 39.29 1.000E+000 1.089E+000 4.212E-006 6.147E+019 2.933E+000 3.992E-009 1.423E-003 
0T04 10:51:34 295 39.3 1.000E+000 1.095E+000 4.062E-006 4.430E+019 2.937E+000 3.948E-009 1.509E-003 
0T05 10:55:08 295 39.3 1.000E+000 1.080E+000 4.193E-006 4.309E+019 2.936E+000 3.954E-009 1.502E-003 
0T06 10:58:44 294.9 39.32 1.000E+000 1.109E+000 4.004E-006 6.051E+019 2.937E+000 3.923E-009 1.526E-003 
0T07 11:01:54 294.9 39.32 1.000E+000 1.102E+000 4.083E-006 4.406E+019 2.936E+000 3.930E-009 1.513E-003 
0T08 11:04:26 295 39.3 1.000E+000 1.089E+000 4.233E-006 6.611E+019 2.929E+000 3.999E-009 3.369E-003 
0T09 11:07:44 295 39.3 1.000E+000 1.090E+000 4.167E-006 5.912E+019 2.935E+000 3.955E-009 1.519E-003 
0T10 11:14:28 295 39.3 1.000E+000 1.094E+000 4.117E-006 6.874E+019 2.936E+000 3.954E-009 1.474E-003 
0T11 11:18:24 295 39.3 1.000E+000 1.098E+000 4.126E-006 4.219E+019 2.935E+000 3.960E-009 1.505E-003 
0T12 11:22:02 295 39.3 1.000E+000 1.107E+000 4.062E-006 6.257E+019 2.938E+000 3.943E-009 1.587E-003 
0T13 11:27:34 295 39.3 1.000E+000 1.084E+000 4.265E-006 6.715E+019 2.934E+000 3.970E-009 1.573E-003 
