N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 -1.328570000E-04 1.953632000E-03 4.157298000E-03 7.169195000E-03 1.161178500E-02 1.801850600E-02 2.696421200E-02 3.902532000E-02 5.492441000E-02
1.016672606E+01 -1.040040000E-04 1.345365000E-03 2.916183000E-03 5.150077000E-03 8.607770000E-03 1.384103400E-02 2.141598200E-02 3.179926900E-02 4.551408900E-02
1.033324570E+01 -7.706000000E-05 9.241370000E-04 2.031434000E-03 3.658668000E-03 6.290779000E-03 1.048440500E-02 1.685445100E-02 2.587905000E-02 3.795937400E-02
1.049996187E+01 -5.507900000E-05 6.337850000E-04 1.407680000E-03 2.574895000E-03 4.534758000E-03 7.813373000E-03 1.307147100E-02 2.088652800E-02 3.166591800E-02
1.066670514E+01 -3.830200000E-05 4.343350000E-04 9.719400000E-04 1.799255000E-03 3.230737000E-03 5.729463000E-03 9.958148000E-03 1.661126100E-02 2.622286800E-02
1.083333839E+01 -2.597400000E-05 2.977020000E-04 6.697190000E-04 1.251252000E-03 2.281264000E-03 4.143029000E-03 7.449831000E-03 1.296653200E-02 2.140817200E-02
1.100000000E+01 -1.710800000E-05 2.042830000E-04 4.612270000E-04 8.680060000E-04 1.601636000E-03 2.964631000E-03 5.485680000E-03 9.926261000E-03 1.715138300E-02
1.116672606E+01 -1.077800000E-05 1.405420000E-04 3.179740000E-04 6.020550000E-04 1.121756000E-03 2.108078000E-03 3.992438000E-03 7.469436000E-03 1.346713600E-02
1.133324570E+01 -6.254000000E-06 9.714200000E-05 2.198790000E-04 4.185750000E-04 7.864560000E-04 1.496343000E-03 2.887021000E-03 5.550873000E-03 1.038495800E-02
1.149996187E+01 -2.968000000E-06 6.764400000E-05 1.528610000E-04 2.925520000E-04 5.540190000E-04 1.065332000E-03 2.086359000E-03 4.098883000E-03 7.902245000E-03
1.166670514E+01 -5.510000001E-07 4.766700000E-05 1.071970000E-04 2.062780000E-04 3.937970000E-04 7.646350000E-04 1.515922000E-03 3.027732000E-03 5.971133000E-03
1.183333839E+01 1.251000000E-06 3.418400000E-05 7.615900000E-05 1.473880000E-04 2.838240000E-04 5.562710000E-04 1.114058000E-03 2.251904000E-03 4.510273000E-03
1.200000000E+01 2.562000000E-06 2.508500000E-05 5.509400000E-05 1.072750000E-04 2.085220000E-04 4.123870000E-04 8.325780000E-04 1.695777000E-03 3.425191000E-03
1.216672606E+01 3.433000000E-06 1.893200000E-05 4.080500000E-05 7.997000000E-05 1.569720000E-04 3.129560000E-04 6.352650000E-04 1.297717000E-03 2.625414000E-03
1.233324570E+01 3.895000000E-06 1.470400000E-05 3.109700000E-05 6.134200000E-05 1.215100000E-04 2.437330000E-04 4.956660000E-04 1.010411000E-03 2.034329000E-03
1.249996187E+01 3.970000000E-06 1.174900000E-05 2.443500000E-05 4.852300000E-05 9.680600000E-05 1.946980000E-04 3.949520000E-04 7.992910000E-04 1.592533000E-03
1.266670514E+01 3.788000000E-06 9.615000000E-06 1.979000000E-05 3.951300000E-05 7.914400000E-05 1.589320000E-04 3.201100000E-04 6.402470000E-04 1.256904000E-03
1.283333839E+01 3.468000000E-06 8.039000000E-06 1.646000000E-05 3.296400000E-05 6.601200000E-05 1.317900000E-04 2.625330000E-04 5.171740000E-04 9.975160000E-04
1.300000000E+01 3.098000000E-06 6.845000000E-06 1.396300000E-05 2.796500000E-05 5.577600000E-05 1.103160000E-04 2.167270000E-04 4.196430000E-04 7.940230000E-04
