T d154 d184 d214 d244
d 150 180 210 240
290 8.485063100E-02 8.233206900E-02 7.930086100E-02 7.829008300E-02
295 8.136571600E-02 7.935218700E-02 7.678061700E-02 7.561388800E-02
300 7.906674900E-02 7.774697500E-02 7.573511700E-02 7.555486900E-02
305 7.885040600E-02 7.841955300E-02 7.703445400E-02 7.746011500E-02
310 7.950890200E-02 7.996264800E-02 7.930618600E-02 8.030320100E-02
315 8.157487000E-02 8.303983700E-02 8.315263900E-02 8.470978400E-02
320 8.629549800E-02 8.872180500E-02 8.964216900E-02 9.183907600E-02
325 9.119630200E-02 9.459089400E-02 9.635034700E-02 9.901967200E-02
330 9.721518900E-02 1.010282070E-01 1.039708410E-01 1.071586460E-01
335 1.057898100E-01 1.104621340E-01 1.139498490E-01 1.175805580E-01
340 1.133931420E-01 1.185812350E-01 1.225121670E-01 1.263743510E-01
