Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.253167210E+00 1.221006803E+00 3.216040700E-02 1.241317443E+00 1.212028592E+00 2.928885100E-02 1.184976700E-02 8.978211000E-03
1.468000E+10 1.253202853E+00 1.221050456E+00 3.215239700E-02 1.244274590E+00 1.214475385E+00 2.979920500E-02 8.928263000E-03 6.575071000E-03
2.154000E+10 1.253254980E+00 1.221114229E+00 3.214075100E-02 1.246647005E+00 1.216364612E+00 3.028239300E-02 6.607975000E-03 4.749617000E-03
3.162000E+10 1.253331143E+00 1.221207295E+00 3.212384800E-02 1.248521723E+00 1.217817261E+00 3.070446200E-02 4.809420000E-03 3.390034000E-03
4.642000E+10 1.253442233E+00 1.221342786E+00 3.209944700E-02 1.249990654E+00 1.218945613E+00 3.104504100E-02 3.451579000E-03 2.397173000E-03
6.813000E+10 1.253603851E+00 1.221539344E+00 3.206450700E-02 1.251152607E+00 1.219854733E+00 3.129787400E-02 2.451244000E-03 1.684611000E-03
1.000000E+11 1.253838052E+00 1.221823060E+00 3.201499200E-02 1.252108787E+00 1.220642635E+00 3.146615200E-02 1.729265000E-03 1.180425000E-03
1.468000E+11 1.254175554E+00 1.222229592E+00 3.194596200E-02 1.252959023E+00 1.221402030E+00 3.155699300E-02 1.216531000E-03 8.275620000E-04
2.154000E+11 1.254658136E+00 1.222806257E+00 3.185187900E-02 1.253801340E+00 1.222223606E+00 3.157773400E-02 8.567960000E-04 5.826510000E-04
3.162000E+11 1.255340794E+00 1.223621288E+00 3.171950600E-02 1.254734169E+00 1.223205082E+00 3.152908700E-02 6.066250000E-04 4.162060000E-04
4.642000E+11 1.256292681E+00 1.224730464E+00 3.156221700E-02 1.255858954E+00 1.224430840E+00 3.142811400E-02 4.337270000E-04 2.996240000E-04
6.813000E+11 1.257595379E+00 1.226218305E+00 3.137707400E-02 1.257280675E+00 1.225998749E+00 3.128192600E-02 3.147040000E-04 2.195560000E-04
1.000000E+12 1.259336759E+00 1.228160018E+00 3.117674100E-02 1.259103859E+00 1.227995228E+00 3.110863100E-02 2.329000000E-04 1.647900000E-04
1.468000E+12 1.261599305E+00 1.230613750E+00 3.098555500E-02 1.261422713E+00 1.230486508E+00 3.093620500E-02 1.765920000E-04 1.272420000E-04
2.154000E+12 1.264443561E+00 1.233607831E+00 3.083573000E-02 1.264306032E+00 1.233506587E+00 3.079944500E-02 1.375290000E-04 1.012440000E-04
3.162000E+12 1.267890898E+00 1.237133194E+00 3.075770400E-02 1.267780916E+00 1.237050355E+00 3.073056100E-02 1.099820000E-04 8.283900000E-05
4.642000E+12 1.271913468E+00 1.241146832E+00 3.076663600E-02 1.271823486E+00 1.241077521E+00 3.074596500E-02 8.998200000E-05 6.931100000E-05
6.813000E+12 1.276439585E+00 1.245593648E+00 3.084593700E-02 1.276364719E+00 1.245534745E+00 3.082997400E-02 7.486600000E-05 5.890300000E-05
1.000000E+13 1.281374868E+00 1.250390625E+00 3.098424300E-02 1.281311950E+00 1.250340191E+00 3.097175900E-02 6.291800000E-05 5.043400000E-05
