Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.257801468E+00 1.229027992E+00 2.877347600E-02 1.245109801E+00 1.217224549E+00 2.788525200E-02 1.269166700E-02 1.180344300E-02
1.468000E+10 1.257848721E+00 1.229067071E+00 2.878165000E-02 1.248731853E+00 1.220666758E+00 2.806509500E-02 9.116868000E-03 8.400313000E-03
2.154000E+10 1.257917684E+00 1.229124191E+00 2.879349300E-02 1.251426927E+00 1.223195717E+00 2.823121000E-02 6.490757000E-03 5.928474000E-03
3.162000E+10 1.258018044E+00 1.229241068E+00 2.877697600E-02 1.253436504E+00 1.224846470E+00 2.859003400E-02 4.581540000E-03 4.394598000E-03
4.642000E+10 1.258163566E+00 1.229362245E+00 2.880132100E-02 1.254953756E+00 1.226292617E+00 2.866113900E-02 3.209810000E-03 3.069628000E-03
6.813000E+10 1.258373428E+00 1.229551879E+00 2.882154900E-02 1.256137758E+00 1.227338281E+00 2.879947700E-02 2.235670000E-03 2.213598000E-03
1.000000E+11 1.258673723E+00 1.229795432E+00 2.887829100E-02 1.257122720E+00 1.228281360E+00 2.884136000E-02 1.551003000E-03 1.514072000E-03
1.468000E+11 1.259098823E+00 1.230141690E+00 2.895713300E-02 1.258024882E+00 1.229112656E+00 2.891222600E-02 1.073941000E-03 1.029034000E-03
2.154000E+11 1.259691755E+00 1.230657334E+00 2.903442100E-02 1.258947958E+00 1.229926094E+00 2.902186400E-02 7.437970000E-04 7.312400000E-04
3.162000E+11 1.260502775E+00 1.231339264E+00 2.916351100E-02 1.259986177E+00 1.230846853E+00 2.913932400E-02 5.165980000E-04 4.924110000E-04
4.642000E+11 1.261584910E+00 1.232289983E+00 2.929492700E-02 1.261223947E+00 1.231954078E+00 2.926986900E-02 3.609630000E-04 3.359050000E-04
6.813000E+11 1.262986687E+00 1.233543557E+00 2.944313000E-02 1.262731897E+00 1.233316388E+00 2.941550900E-02 2.547900000E-04 2.271690000E-04
1.000000E+12 1.264744066E+00 1.235192477E+00 2.955158900E-02 1.264561421E+00 1.235030305E+00 2.953111600E-02 1.826450000E-04 1.621720000E-04
1.468000E+12 1.266875542E+00 1.237226366E+00 2.964917600E-02 1.266741778E+00 1.237109466E+00 2.963231200E-02 1.337640000E-04 1.169000000E-04
2.154000E+12 1.269382872E+00 1.239666207E+00 2.971666500E-02 1.269282209E+00 1.239578372E+00 2.970383700E-02 1.006630000E-04 8.783500000E-05
3.162000E+12 1.272254810E+00 1.242477533E+00 2.977727700E-02 1.272176663E+00 1.242409311E+00 2.976735200E-02 7.814700000E-05 6.822200000E-05
4.642000E+12 1.275469867E+00 1.245620374E+00 2.984949300E-02 1.275407260E+00 1.245565572E+00 2.984168800E-02 6.260700000E-05 5.480200000E-05
6.813000E+12 1.278998568E+00 1.249054226E+00 2.994434200E-02 1.278946996E+00 1.249008882E+00 2.993811400E-02 5.157200000E-05 4.534400000E-05
1.000000E+13 1.282808959E+00 1.252750529E+00 3.005843000E-02 1.282765562E+00 1.252712149E+00 3.005341300E-02 4.339700000E-05 3.838000000E-05
