T nFsrh nFBsrh dnsrh nF nFB dn
290 1.164815459E+00 1.281115001E+0 -1.162995420E-01 1.164815459E+00 1.281115001E+0 -1.162995420E-01
295 1.169137075E+00 1.228497297E+0 -5.936022200E-02 1.169137075E+00 1.228497297E+0 -5.936022200E-02
300 1.168190961E+00 1.186626636E+0 -1.843567500E-02 1.168190961E+00 1.186626636E+0 -1.843567500E-02
305 1.173575652E+00 1.153196371E+0 2.037928100E-02 1.173575652E+00 1.153196371E+0 2.037928100E-02
310 1.176698578E+00 1.126398622E+0 5.029995600E-02 1.176698578E+00 1.126398622E+0 5.029995600E-02
315 1.176336825E+00 1.104822998E+0 7.151382700E-02 1.176336825E+00 1.104822998E+0 7.151382700E-02
320 1.169561879E+00 1.087371125E+0 8.219075400E-02 1.169561879E+00 1.087371125E+0 8.219075400E-02
325 1.157158915E+00 1.073187398E+0 8.397151700E-02 1.157158915E+00 1.073187398E+0 8.397151700E-02
330 1.138577313E+00 1.061604219E+0 7.697309400E-02 1.138577313E+00 1.061604219E+0 7.697309400E-02
335 1.117927403E+00 1.052099311E+0 6.582809200E-02 1.117927403E+00 1.052099311E+0 6.582809200E-02
340 1.103169308E+00 1.044262738E+0 5.890657000E-02 1.103169308E+00 1.044262738E+0 5.890657000E-02
