T nFsrh nFBsrh dnsrh nF nFB dn
290 1.169507748E+00 1.022166254E+0 1.473414940E-01 1.169507748E+00 1.022166254E+0 1.473414940E-01
295 1.176644050E+00 1.021642906E+0 1.550011440E-01 1.176644050E+00 1.021642906E+0 1.550011440E-01
300 1.174109258E+00 1.021154694E+0 1.529545640E-01 1.174109258E+00 1.021154694E+0 1.529545640E-01
305 1.180526998E+00 1.020698595E+0 1.598284030E-01 1.180526998E+00 1.020698595E+0 1.598284030E-01
310 1.182228769E+00 1.020271909E+0 1.619568600E-01 1.182228769E+00 1.020271909E+0 1.619568600E-01
315 1.182895856E+00 1.019872216E+0 1.630236400E-01 1.182895856E+00 1.019872216E+0 1.630236400E-01
320 1.186794511E+00 1.019497346E+0 1.672971650E-01 1.186794511E+00 1.019497346E+0 1.672971650E-01
325 1.189255320E+00 1.019145345E+0 1.701099750E-01 1.189255320E+00 1.019145345E+0 1.701099750E-01
330 1.179856041E+00 1.018814450E+0 1.610415910E-01 1.179856041E+00 1.018814450E+0 1.610415910E-01
335 1.165726692E+00 1.018503069E+0 1.472236230E-01 1.165726692E+00 1.018503069E+0 1.472236230E-01
340 1.152191205E+00 1.018209760E+0 1.339814450E-01 1.152191205E+00 1.018209760E+0 1.339814450E-01
