T nFsrh nFBsrh dnsrh nF nFB dn
290 1.159638810E+00 1.200092190E+0 -4.045338000E-02 1.159638810E+00 1.200092190E+0 -4.045338000E-02
295 1.156678752E+00 1.161547241E+0 -4.868489000E-03 1.156678752E+00 1.161547241E+0 -4.868489000E-03
300 1.161558379E+00 1.131150783E+0 3.040759600E-02 1.161558379E+00 1.131150783E+0 3.040759600E-02
305 1.165091894E+00 1.107071304E+0 5.802059000E-02 1.165091894E+00 1.107071304E+0 5.802059000E-02
310 1.165395714E+00 1.087901771E+0 7.749394300E-02 1.165395714E+00 1.087901771E+0 7.749394300E-02
315 1.144473040E+00 1.072562198E+0 7.191084200E-02 1.144473040E+00 1.072562198E+0 7.191084200E-02
320 1.128916600E+00 1.060222738E+0 6.869386200E-02 1.128916600E+00 1.060222738E+0 6.869386200E-02
325 1.111538649E+00 1.050244196E+0 6.129445300E-02 1.111538649E+00 1.050244196E+0 6.129445300E-02
330 1.087536845E+00 1.042132584E+0 4.540426100E-02 1.087536845E+00 1.042132584E+0 4.540426100E-02
335 1.021772174E+00 1.035504623E+0 -1.373244900E-02 1.021772174E+00 1.035504623E+0 -1.373244900E-02
340 1.006518595E+00 1.030061641E+0 -2.354304600E-02 1.006518595E+00 1.030061641E+0 -2.354304600E-02
