N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.196800850E+00 1.193939520E+00 1.191266342E+00 1.188777675E+00
1.600000000E+01 1.218945613E+00 1.216535324E+00 1.214501977E+00 1.212249470E+00
1.700000000E+01 1.237649077E+00 1.235574871E+00 1.234444861E+00 1.231103958E+00
1.549996187E+01 1.206645389E+00 1.204097973E+00 1.201818596E+00 1.199567983E+00
1.649996187E+01 1.219900441E+00 1.217378761E+00 1.215476201E+00 1.213859239E+00
1.674996808E+01 1.225159894E+00 1.222718699E+00 1.220968840E+00 1.219771931E+00
1.624993176E+01 1.220044189E+00 1.217649115E+00 1.215602662E+00 1.213858411E+00
1.574996808E+01 1.213253632E+00 1.210770434E+00 1.208494800E+00 1.206293741E+00
1.524993176E+01 1.202804935E+00 1.200082238E+00 1.197670953E+00 1.195509426E+00
