N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.194263087E+00 1.191760365E+00 1.189301016E+00 1.186938654E+00
1.600000000E+01 1.212028592E+00 1.210054477E+00 1.208236450E+00 1.206063823E+00
1.700000000E+01 1.218665916E+00 1.215031122E+00 1.212298745E+00 1.210539361E+00
1.549996187E+01 1.202091463E+00 1.200088079E+00 1.198132352E+00 1.196109777E+00
1.649996187E+01 1.209596821E+00 1.206837337E+00 1.204469543E+00 1.202279470E+00
1.674996808E+01 1.211519161E+00 1.208239231E+00 1.205583918E+00 1.203225209E+00
1.624993176E+01 1.211733175E+00 1.209522022E+00 1.207449239E+00 1.205525327E+00
1.574996808E+01 1.207555174E+00 1.205618121E+00 1.203635749E+00 1.201658912E+00
1.524993176E+01 1.199330751E+00 1.197072844E+00 1.194954700E+00 1.192976046E+00
