N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 4.446612000E-02 4.539282100E-02 4.718456600E-02 4.882439300E-02 5.049790500E-02 5.289666300E-02 5.437294400E-02 5.516817300E-02 5.587394000E-02 5.409805400E-02 5.008047100E-02
1.016672606E+01 4.629338800E-02 4.689119800E-02 4.848703900E-02 5.010666000E-02 5.174160400E-02 5.433796800E-02 5.612430400E-02 5.735026000E-02 5.865159900E-02 5.742435300E-02 5.384276400E-02
1.033324570E+01 4.816680300E-02 4.838070300E-02 4.969685100E-02 5.118741300E-02 5.268821700E-02 5.533530300E-02 5.728641700E-02 5.879414900E-02 6.052275300E-02 5.974543200E-02 5.658009900E-02
1.049996187E+01 4.990695700E-02 4.972813600E-02 5.072053900E-02 5.191568100E-02 5.331742400E-02 5.590198800E-02 5.790409600E-02 5.957104000E-02 6.157531700E-02 6.115152900E-02 5.837016800E-02
1.066670514E+01 5.133903400E-02 5.079520800E-02 5.145274600E-02 5.234237200E-02 5.358383800E-02 5.602158500E-02 5.798968600E-02 5.972119300E-02 6.187586000E-02 6.172897300E-02 5.931052800E-02
1.083333839E+01 5.234594200E-02 5.148654100E-02 5.181995100E-02 5.241233900E-02 5.345202700E-02 5.567880400E-02 5.754790200E-02 5.927051900E-02 6.147401200E-02 6.154887800E-02 5.949127200E-02
1.100000000E+01 5.289569300E-02 5.177803300E-02 5.180968600E-02 5.212017100E-02 5.292690300E-02 5.489089800E-02 5.660604800E-02 5.825779300E-02 6.042497300E-02 6.068056800E-02 5.899526400E-02
1.116672606E+01 5.304274800E-02 5.172253700E-02 5.148054600E-02 5.151815600E-02 5.207285400E-02 5.373169800E-02 5.524213000E-02 5.676492800E-02 5.882071900E-02 5.921785800E-02 5.791506600E-02
1.133324570E+01 5.291205500E-02 5.143824800E-02 5.095430000E-02 5.072925900E-02 5.101705000E-02 5.234066700E-02 5.360035700E-02 5.493865000E-02 5.681626600E-02 5.730731600E-02 5.637689100E-02
1.149996187E+01 5.267239200E-02 5.108429400E-02 5.039226600E-02 4.991726200E-02 4.993147500E-02 5.090720800E-02 5.188105900E-02 5.298699800E-02 5.463181900E-02 5.515697100E-02 5.455371100E-02
1.166670514E+01 5.250075200E-02 5.082698400E-02 4.996021700E-02 4.925107100E-02 4.899508300E-02 4.962966300E-02 5.029974600E-02 5.114085700E-02 5.251662100E-02 5.300973600E-02 5.265254500E-02
1.183333839E+01 5.254015400E-02 5.080119000E-02 4.979017300E-02 4.886463400E-02 4.834993900E-02 4.866489800E-02 4.903094500E-02 4.959377200E-02 5.068557000E-02 5.108594800E-02 5.087410400E-02
1.200000000E+01 5.286054800E-02 5.107596300E-02 4.994974100E-02 4.882738800E-02 4.807042400E-02 4.809402800E-02 4.816767800E-02 4.845413100E-02 4.926458800E-02 4.952693900E-02 4.936437700E-02
1.216672606E+01 5.344100700E-02 5.163796900E-02 5.042936600E-02 4.913475900E-02 4.815629700E-02 4.791825700E-02 4.771633300E-02 4.773646000E-02 4.827755700E-02 4.837393700E-02 4.818666400E-02
1.233324570E+01 5.418675600E-02 5.240400300E-02 5.115424300E-02 4.972095000E-02 4.854858600E-02 4.808024100E-02 4.762207500E-02 4.738897200E-02 4.767543600E-02 4.759087200E-02 4.732979900E-02
1.249996187E+01 5.497653400E-02 5.325831700E-02 5.201688400E-02 5.048856500E-02 4.915874700E-02 4.849586900E-02 4.780456200E-02 4.733380500E-02 4.738098200E-02 4.710846700E-02 4.674307600E-02
1.266670514E+01 5.569877800E-02 5.409298400E-02 5.291301700E-02 5.134039800E-02 4.989753100E-02 4.908183200E-02 4.818611100E-02 4.749739800E-02 4.732276900E-02 4.686087100E-02 4.637246200E-02
1.283333839E+01 5.626579000E-02 5.482693600E-02 5.375926300E-02 5.219594600E-02 5.070431200E-02 4.977683800E-02 4.870430400E-02 4.782262000E-02 4.744764400E-02 4.680039100E-02 4.617855000E-02
1.300000000E+01 5.664891700E-02 5.540596400E-02 5.449252300E-02 5.297543000E-02 5.146418500E-02 5.047216600E-02 4.925805200E-02 4.823569600E-02 4.767927700E-02 4.688331800E-02 4.617211400E-02
