N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+16 305 3.800E-4 3.792079E+1 1.859340E+1 5.970100E-1 8.212980E+1
1.468000E+10 1.000E+16 305 3.800E-4 3.787481E+1 1.855910E+1 5.968550E-1 8.209890E+1
2.154000E+10 1.000E+16 305 3.800E-4 3.780858E+1 1.850220E+1 5.966260E-1 8.202210E+1
3.162000E+10 1.000E+16 305 3.800E-4 3.771399E+1 1.843170E+1 5.962920E-1 8.196040E+1
4.642000E+10 1.000E+16 305 3.800E-4 3.758054E+1 1.833260E+1 5.958020E-1 8.187660E+1
6.813000E+10 1.000E+16 305 3.800E-4 3.739555E+1 1.819610E+1 5.950860E-1 8.176700E+1
1.000000E+11 1.000E+16 305 3.800E-4 3.714530E+1 1.801270E+1 5.940430E-1 8.163120E+1
1.468000E+11 1.000E+16 305 3.800E-4 3.681775E+1 1.777480E+1 5.925360E-1 8.147650E+1
2.154000E+11 1.000E+16 305 3.800E-4 3.640694E+1 1.747950E+1 5.903930E-1 8.132100E+1
3.162000E+11 1.000E+16 305 3.800E-4 3.591725E+1 1.712540E+1 5.873800E-1 8.117430E+1
4.642000E+11 1.000E+16 305 3.800E-4 3.536422E+1 1.674090E+1 5.836010E-1 8.111470E+1
6.813000E+11 1.000E+16 305 3.800E-4 3.476889E+1 1.633300E+1 5.793420E-1 8.108490E+1
1.000000E+12 1.000E+16 305 3.800E-4 3.414830E+1 1.590610E+1 5.749280E-1 8.101780E+1
1.468000E+12 1.000E+16 305 3.800E-4 3.350928E+1 1.547860E+1 5.705650E-1 8.095810E+1
2.154000E+12 1.000E+16 305 3.800E-4 3.284944E+1 1.503350E+1 5.660280E-1 8.085270E+1
3.162000E+12 1.000E+16 305 3.800E-4 3.216244E+1 1.458270E+1 5.613400E-1 8.077230E+1
4.642000E+12 1.000E+16 305 3.800E-4 3.144250E+1 1.410990E+1 5.563630E-1 8.065840E+1
6.813000E+12 1.000E+16 305 3.800E-4 3.068592E+1 1.362720E+1 5.512110E-1 8.056570E+1
1.000000E+13 1.000E+16 305 3.800E-4 2.989091E+1 1.312910E+1 5.458080E-1 8.047430E+1
1.468000E+13 1.000E+16 305 3.800E-4 2.905694E+1 1.261010E+1 5.402980E-1 8.032230E+1
2.154000E+13 1.000E+16 305 3.800E-4 2.818454E+1 1.207860E+1 5.345600E-1 8.016920E+1
3.162000E+13 1.000E+16 305 3.800E-4 2.727524E+1 1.154060E+1 5.287420E-1 8.002300E+1
4.642000E+13 1.000E+16 305 3.800E-4 2.633161E+1 1.098790E+1 5.227650E-1 7.982340E+1
6.813000E+13 1.000E+16 305 3.800E-4 2.535727E+1 1.043360E+1 5.166510E-1 7.964080E+1
1.000000E+14 1.000E+16 305 3.800E-4 2.435692E+1 9.869300E+0 5.104560E-1 7.937860E+1
