N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+16 305 3.800E-4 3.786019E+1 1.853070E+1 5.958630E-1 8.214130E+1
1.468000E+10 1.000E+16 305 3.800E-4 3.778736E+1 1.847270E+1 5.952260E-1 8.212990E+1
2.154000E+10 1.000E+16 305 3.800E-4 3.768430E+1 1.839150E+1 5.943460E-1 8.211410E+1
3.162000E+10 1.000E+16 305 3.800E-4 3.754075E+1 1.828000E+1 5.931570E-1 8.209260E+1
4.642000E+10 1.000E+16 305 3.800E-4 3.734500E+1 1.813050E+1 5.915970E-1 8.206380E+1
6.813000E+10 1.000E+16 305 3.800E-4 3.708549E+1 1.793610E+1 5.896050E-1 8.202810E+1
1.000000E+11 1.000E+16 305 3.800E-4 3.675352E+1 1.769240E+1 5.871160E-1 8.199040E+1
1.468000E+11 1.000E+16 305 3.800E-4 3.634661E+1 1.739200E+1 5.842620E-1 8.189860E+1
2.154000E+11 1.000E+16 305 3.800E-4 3.587075E+1 1.705750E+1 5.811190E-1 8.182940E+1
3.162000E+11 1.000E+16 305 3.800E-4 3.533944E+1 1.669170E+1 5.776660E-1 8.176410E+1
4.642000E+11 1.000E+16 305 3.800E-4 3.476884E+1 1.629640E+1 5.740600E-1 8.164790E+1
6.813000E+11 1.000E+16 305 3.800E-4 3.417144E+1 1.589490E+1 5.703610E-1 8.155410E+1
1.000000E+12 1.000E+16 305 3.800E-4 3.355224E+1 1.548280E+1 5.664020E-1 8.147100E+1
1.468000E+12 1.000E+16 305 3.800E-4 3.290940E+1 1.505040E+1 5.623320E-1 8.132740E+1
2.154000E+12 1.000E+16 305 3.800E-4 3.223788E+1 1.461170E+1 5.580290E-1 8.122260E+1
3.162000E+12 1.000E+16 305 3.800E-4 3.153277E+1 1.414980E+1 5.535140E-1 8.106980E+1
4.642000E+12 1.000E+16 305 3.800E-4 3.079079E+1 1.367790E+1 5.488180E-1 8.094120E+1
6.813000E+12 1.000E+16 305 3.800E-4 3.001021E+1 1.319020E+1 5.438810E-1 8.081210E+1
1.000000E+13 1.000E+16 305 3.800E-4 2.919046E+1 1.268070E+1 5.388070E-1 8.062510E+1
1.468000E+13 1.000E+16 305 3.800E-4 2.833191E+1 1.216420E+1 5.335140E-1 8.047500E+1
2.154000E+13 1.000E+16 305 3.800E-4 2.743586E+1 1.162930E+1 5.280860E-1 8.026560E+1
3.162000E+13 1.000E+16 305 3.800E-4 2.650461E+1 1.108530E+1 5.224990E-1 8.004620E+1
4.642000E+13 1.000E+16 305 3.800E-4 2.554148E+1 1.053870E+1 5.167420E-1 7.984860E+1
6.813000E+13 1.000E+16 305 3.800E-4 2.455079E+1 9.982300E+0 5.109020E-1 7.958410E+1
1.000000E+14 1.000E+16 305 3.800E-4 2.353788E+1 9.429400E+0 5.048360E-1 7.935380E+1
