T d154 d184 d214 d244
d 150 180 210 240
290 1.316186962E+00 1.316294287E+00 1.316636613E+00 1.316734820E+00
295 1.313919607E+00 1.313924765E+00 1.314333060E+00 1.314421206E+00
300 1.312568924E+00 1.312422502E+00 1.312889531E+00 1.312950340E+00
305 1.312183996E+00 1.311777671E+00 1.312150673E+00 1.312357360E+00
310 1.311621441E+00 1.312113535E+00 1.312400364E+00 1.312608691E+00
315 1.312817604E+00 1.313291359E+00 1.313516085E+00 1.313773503E+00
320 1.314766978E+00 1.315523261E+00 1.315399953E+00 1.315739904E+00
325 1.317194424E+00 1.318040105E+00 1.317868897E+00 1.318076478E+00
330 1.320043804E+00 1.320911471E+00 1.320854839E+00 1.320866971E+00
335 1.323017286E+00 1.323898192E+00 1.323845528E+00 1.323710560E+00
340 1.325732452E+00 1.326639573E+00 1.326582825E+00 1.326389528E+00
