T d154 d184 d214 d244
d 150 180 210 240
290 1.280232592E+00 1.276030944E+00 1.273045700E+00 1.270477120E+00
295 1.280579612E+00 1.276625282E+00 1.274011156E+00 1.271704094E+00
300 1.281967388E+00 1.278204519E+00 1.275909665E+00 1.273763358E+00
305 1.284237551E+00 1.280513326E+00 1.278290242E+00 1.276399763E+00
310 1.286032130E+00 1.283407008E+00 1.281157970E+00 1.279288356E+00
315 1.289113989E+00 1.286523177E+00 1.284165063E+00 1.282270550E+00
320 1.292251371E+00 1.289814455E+00 1.286967480E+00 1.284945408E+00
325 1.294960837E+00 1.292315923E+00 1.289118974E+00 1.286638195E+00
330 1.296929032E+00 1.293788597E+00 1.290214168E+00 1.287079526E+00
335 1.297458744E+00 1.293556119E+00 1.289275582E+00 1.285376400E+00
340 1.295560074E+00 1.290582150E+00 1.285328445E+00 1.280539396E+00
