T d154 d184 d214 d244
d 150 180 210 240
290 1.290419497E+00 1.288706444E+00 1.287966766E+00 1.287402605E+00
295 1.289777841E+00 1.288057182E+00 1.287457340E+00 1.286943557E+00
300 1.290239904E+00 1.288492865E+00 1.288030640E+00 1.287532652E+00
305 1.291713548E+00 1.289846027E+00 1.289349391E+00 1.289032497E+00
310 1.292902872E+00 1.292060580E+00 1.291516498E+00 1.291225985E+00
315 1.295624361E+00 1.294845129E+00 1.294261947E+00 1.294038481E+00
320 1.298718017E+00 1.298244731E+00 1.297338441E+00 1.297186102E+00
325 1.301780528E+00 1.301380221E+00 1.300420500E+00 1.300114141E+00
330 1.304630120E+00 1.304183940E+00 1.303303151E+00 1.302773791E+00
335 1.306793664E+00 1.306256705E+00 1.305319569E+00 1.304623421E+00
340 1.307650123E+00 1.307020481E+00 1.306020955E+00 1.305242085E+00
