T d154 d184 d214 d244
d 150 180 210 240
290 1.282163203E+00 1.278565171E+00 1.276190885E+00 1.274231581E+00
295 1.282309091E+00 1.278891883E+00 1.276822928E+00 1.275060410E+00
300 1.283516375E+00 1.280238843E+00 1.278443231E+00 1.276802860E+00
305 1.285639160E+00 1.282368022E+00 1.280624128E+00 1.279228543E+00
310 1.287331057E+00 1.285152304E+00 1.283390841E+00 1.282035644E+00
315 1.290365824E+00 1.288244394E+00 1.286413478E+00 1.285086325E+00
320 1.293527474E+00 1.291619527E+00 1.289374682E+00 1.288013860E+00
325 1.296352549E+00 1.294338110E+00 1.291866395E+00 1.290186896E+00
330 1.298563111E+00 1.296213678E+00 1.293552610E+00 1.291420960E+00
335 1.299523137E+00 1.296657522E+00 1.293567999E+00 1.290964190E+00
340 1.298344069E+00 1.294778575E+00 1.291127732E+00 1.288055480E+00
