N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.016905533E+00 1.016911237E+00 1.016919706E+00 1.016932340E+00 1.016951317E+00 1.016980075E+00 1.017024155E+00 1.017092646E+00 1.025234975E+00 1.036878427E+00 1.051972758E+00 1.070511318E+00 1.091679010E+00 1.113715421E+00 1.134345620E+00 1.151741910E+00 1.165303137E+00 1.175563411E+00 1.183487651E+00
1.600000000E+01 1.257019886E+00 1.257058266E+00 1.257114324E+00 1.257196064E+00 1.257314890E+00 1.257486925E+00 1.257734486E+00 1.258087754E+00 1.258586067E+00 1.259278290E+00 1.260221200E+00 1.261475311E+00 1.263098302E+00 1.265137564E+00 1.267623372E+00 1.270563592E+00 1.273941054E+00 1.277716672E+00 1.281840279E+00
1.700000000E+01 1.322839445E+00 1.322906555E+00 1.323004617E+00 1.323147680E+00 1.323355857E+00 1.323657627E+00 1.324092662E+00 1.324714933E+00 1.325595354E+00 1.326822594E+00 1.328499717E+00 1.330734037E+00 1.333618831E+00 1.337209334E+00 1.341501649E+00 1.346426851E+00 1.351867853E+00 1.357692148E+00 1.363781323E+00
1.549996187E+01 1.214512193E+00 1.214622218E+00 1.214782441E+00 1.215014941E+00 1.215350554E+00 1.215831359E+00 1.216512727E+00 1.217463578E+00 1.218762243E+00 1.220484704E+00 1.222682745E+00 1.225355616E+00 1.228429852E+00 1.231770255E+00 1.235231207E+00 1.238719544E+00 1.242219417E+00 1.245764785E+00 1.249396142E+00
1.649996187E+01 1.285488828E+00 1.285533278E+00 1.285598265E+00 1.285693153E+00 1.285831390E+00 1.286032130E+00 1.286322249E+00 1.286738731E+00 1.287331057E+00 1.288162789E+00 1.289311070E+00 1.290862368E+00 1.292902872E+00 1.295503679E+00 1.298703742E+00 1.302496850E+00 1.306830635E+00 1.311621441E+00 1.316778769E+00
1.674996808E+01 1.303508597E+00 1.303562954E+00 1.303642410E+00 1.303758389E+00 1.303927279E+00 1.304172376E+00 1.304526284E+00 1.305033670E+00 1.305753912E+00 1.306762509E+00 1.308149619E+00 1.310013478E+00 1.312447004E+00 1.315518416E+00 1.319250926E+00 1.323611102E+00 1.328515041E+00 1.333852562E+00 1.339516366E+00
1.624993176E+01 1.271053282E+00 1.271091716E+00 1.271147903E+00 1.271229920E+00 1.271349378E+00 1.271522768E+00 1.271773216E+00 1.272132461E+00 1.272642862E+00 1.273358682E+00 1.274345690E+00 1.275677808E+00 1.277429781E+00 1.279666203E+00 1.282428710E+00 1.285725139E+00 1.289525946E+00 1.293772164E+00 1.298393307E+00
1.574996808E+01 1.240573228E+00 1.240625645E+00 1.240702085E+00 1.240813258E+00 1.240974266E+00 1.241206081E+00 1.241537018E+00 1.242003873E+00 1.242651788E+00 1.243531717E+00 1.244694238E+00 1.246180431E+00 1.248013331E+00 1.250196050E+00 1.252718920E+00 1.255569326E+00 1.258734425E+00 1.262196744E+00 1.265932329E+00
1.524993176E+01 1.153649255E+00 1.153947124E+00 1.154380894E+00 1.155010258E+00 1.155918586E+00 1.157219394E+00 1.159061534E+00 1.161628694E+00 1.165125455E+00 1.169738864E+00 1.175566132E+00 1.182516491E+00 1.190234010E+00 1.198127434E+00 1.205560536E+00 1.212116077E+00 1.217730804E+00 1.222603249E+00 1.226996662E+00
