Ew Nt
4.4394966E-1 1.6202134E+16
4.4124855E-1 1.4325730E+16
4.3854743E-1 1.2739217E+16
4.3584629E-1 1.1385748E+16
4.3314516E-1 1.0224640E+16
4.3044404E-1 9.2303243E+15
4.2774291E-1 8.3854563E+15
4.2504179E-1 7.6752480E+15
4.2234066E-1 7.0844832E+15
4.1963954E-1 6.5957205E+15
4.1693841E-1 6.1886546E+15
4.1423729E-1 5.8422871E+15
4.1153617E-1 5.5390651E+15
4.0883504E-1 5.2680256E+15
4.0613391E-1 5.0237689E+15
4.0343279E-1 4.8028553E+15
4.0073166E-1 4.6015856E+15
3.9803054E-1 4.4166866E+15
3.9532941E-1 4.2467858E+15
3.9262829E-1 4.0920729E+15
3.8992716E-1 3.9525190E+15
3.8722603E-1 3.8267909E+15
3.8452491E-1 3.7126821E+15
3.8182378E-1 3.6077178E+15
3.7912266E-1 3.5089497E+15
3.7642153E-1 3.4127864E+15
3.7372041E-1 3.3160756E+15
3.7101928E-1 3.2180047E+15
3.6831816E-1 3.1211034E+15
3.6561703E-1 3.0300744E+15
3.6291591E-1 2.9490685E+15
3.6021478E-1 2.8795025E+15
3.5751366E-1 2.8201284E+15
3.5481253E-1 2.7690542E+15
3.5211140E-1 2.7256746E+15
3.4941028E-1 2.6908353E+15
3.4670915E-1 2.6655865E+15
3.4400803E-1 2.6502686E+15
3.4130690E-1 2.6450251E+15
3.3860578E-1 2.6511600E+15
3.3590465E-1 2.6719170E+15
3.3320353E-1 2.7119317E+15
3.3050240E-1 2.7758237E+15
3.2780128E-1 2.8669416E+15
3.2510015E-1 2.9869589E+15
3.2239903E-1 3.1362779E+15
3.1969790E-1 3.3146978E+15
3.1699678E-1 3.5217104E+15
3.1429565E-1 3.7561898E+15
3.1159452E-1 4.0158065E+15
3.0889340E-1 4.2965947E+15
3.0619227E-1 4.5928384E+15
3.0349115E-1 4.8970407E+15
3.0079002E-1 5.1998964E+15
2.9808890E-1 5.4903920E+15
2.9538777E-1 5.7559307E+15
2.9268665E-1 5.9815521E+15
2.8998552E-1 6.1465349E+15
2.8728440E-1 6.2170551E+15
2.8458327E-1 6.1362888E+15
2.8188214E-1 5.8188663E+15
2.7918102E-1 5.1620247E+15
2.7647989E-1 4.0830082E+15
2.7377877E-1 2.5747022E+15
2.7107764E-1 1.6990568E+15
