Ew Nt
4.4413306E-1 2.8361201E+16
4.4143084E-1 2.4367826E+16
4.3872859E-1 2.0965453E+16
4.3602635E-1 1.8072115E+16
4.3332410E-1 1.5613290E+16
4.3062186E-1 1.3527074E+16
4.2791962E-1 1.1762171E+16
4.2521738E-1 1.0273304E+16
4.2251513E-1 9.0183360E+15
4.1981290E-1 7.9585144E+15
4.1711065E-1 7.0600506E+15
4.1440841E-1 6.2951914E+15
4.1170618E-1 5.6416570E+15
4.0900393E-1 5.0817681E+15
4.0630169E-1 4.6013195E+15
4.0359945E-1 4.1883461E+15
4.0089721E-1 3.8319114E+15
3.9819497E-1 3.5215631E+15
3.9549273E-1 3.2481353E+15
3.9279048E-1 3.0051461E+15
3.9008824E-1 2.7892025E+15
3.8738600E-1 2.5987023E+15
3.8468376E-1 2.4320605E+15
3.8198152E-1 2.2870427E+15
3.7927928E-1 2.1614126E+15
3.7657704E-1 2.0537569E+15
3.7387479E-1 1.9635852E+15
3.7117255E-1 1.8908687E+15
3.6847031E-1 1.8357303E+15
3.6576807E-1 1.7985300E+15
3.6306583E-1 1.7801046E+15
3.6036359E-1 1.7819166E+15
3.5766135E-1 1.8060836E+15
3.5495911E-1 1.8553557E+15
3.5225687E-1 1.9330095E+15
3.4955462E-1 2.0425609E+15
3.4685238E-1 2.1872836E+15
3.4415014E-1 2.3697239E+15
3.4144790E-1 2.5915687E+15
3.3874566E-1 2.8540492E+15
3.3604342E-1 3.1584977E+15
3.3334118E-1 3.5062897E+15
3.3063894E-1 3.8977877E+15
3.2793670E-1 4.3307844E+15
3.2523445E-1 4.7994521E+15
3.2253221E-1 5.2943778E+15
3.1982997E-1 5.8034869E+15
3.1712773E-1 6.3130577E+15
3.1442549E-1 6.8082375E+15
3.1172325E-1 7.2732188E+15
3.0902101E-1 7.6916989E+15
3.0631876E-1 8.0481578E+15
3.0361652E-1 8.3296568E+15
3.0091428E-1 8.5273513E+15
2.9821204E-1 8.6368877E+15
2.9550980E-1 8.6573429E+15
2.9280756E-1 8.5885796E+15
2.9010532E-1 8.4262669E+15
2.8740308E-1 8.1533277E+15
2.8470083E-1 7.7285076E+15
2.8199859E-1 7.0786481E+15
2.7929635E-1 6.1078176E+15
2.7659411E-1 4.7341371E+15
2.7389187E-1 2.9467186E+15
2.7118963E-1 1.9315777E+15
