T d154 d184 d214 d244
d 150 180 210 240
290 5.932910000E-04 4.843860000E-04 4.133080000E-04 3.643120000E-04
295 5.294680000E-04 4.406630000E-04 3.832040000E-04 3.440380000E-04
300 4.872690000E-04 4.160190000E-04 3.701910000E-04 3.388030000E-04
305 4.612270000E-04 4.038020000E-04 3.670800000E-04 3.414420000E-04
310 4.381420000E-04 3.904640000E-04 3.595420000E-04 3.368900000E-04
315 3.916280000E-04 3.487970000E-04 3.192730000E-04 2.958930000E-04
320 2.713900000E-04 2.276840000E-04 1.947340000E-04 1.674780000E-04
325 7.029000000E-06 -3.999700000E-05 -7.637400000E-05 -1.067620000E-04
330 2.866980000E-04 2.192070000E-04 1.763080000E-04 1.468550000E-04
335 2.969750000E-04 2.321910000E-04 1.900470000E-04 1.602480000E-04
340 3.456150000E-04 2.763120000E-04 2.297950000E-04 1.963600000E-04
