T d154 d184 d214 d244
d 150 180 210 240
290 1.373437100E-02 1.230210000E-02 1.124277200E-02 1.045888400E-02
295 1.230687400E-02 1.098092000E-02 1.002059200E-02 9.313439000E-03
300 1.101064900E-02 9.818920000E-03 8.982581000E-03 8.369382000E-03
305 9.926261000E-03 8.890494000E-03 8.195619000E-03 7.688421000E-03
310 9.122090000E-03 8.264561000E-03 7.708308000E-03 7.318216000E-03
315 8.649654000E-03 7.978130000E-03 7.557938000E-03 7.282669000E-03
320 8.534708000E-03 8.048440000E-03 7.760534000E-03 7.598757000E-03
325 8.793687000E-03 8.483280000E-03 8.329505000E-03 8.263921000E-03
330 9.430469000E-03 9.282360000E-03 9.260967000E-03 9.277941000E-03
335 1.043667700E-02 1.042734200E-02 1.051898300E-02 1.061997500E-02
340 1.177560300E-02 1.188768900E-02 1.206946700E-02 1.222569100E-02
