cprpf1Mn1.dat - 3.4.2024  :49570000
T=295.51 f=1000000 Vm=0.01 Im=10

cprpf1Mn2.dat - 3.4.2024  :49664000
T=295.50 f=1000000 Vm=0.01 Im=10

cprp100fn1.dat - 3.4.2024  :49758000
T=295.51 f=100000 Vm=0.01 Im=10

cprp100fn2.dat - 3.4.2024  :49852000
T=295.50 f=100000 Vm=0.01 Im=10

cprp10fn1.dat - 3.4.2024  :49946000
T=295.48 f=10000 Vm=0.01 Im=10

cprp10fn2.dat - 3.4.2024  :50040000
T=295.48 f=10000 Vm=0.01 Im=10

cprpf1Mn3.dat - 3.4.2024  :50150000
T=295.47 f=1000000 Vm=0.01 Im=10

cprpf1Mn4.dat - 3.4.2024  :50242000
T=295.45 f=1000000 Vm=0.01 Im=10

cprp100fn3.dat - 3.4.2024  :50336000
T=295.45 f=100000 Vm=0.01 Im=10

cprp100fn4.dat - 3.4.2024  :50430000
T=295.45 f=100000 Vm=0.01 Im=10

cprp10fn3.dat - 3.4.2024  :50524000
T=295.43 f=10000 Vm=0.01 Im=10

cprp10fn4.dat - 3.4.2024  :50618000
T=295.42 f=10000 Vm=0.01 Im=10

cprp0Vn1.dat - 3.4.2024  :50908000
T=295.51 f=1000000 Vm=0.01 Im=10

cprp0V4n1.dat - 3.4.2024  :51160000
T=295.57 f=1000000 Vb=0.4 Vm=0.01 Im=10

rrm1V2n1.dat - 3.4.2024  :51416000
T=295.52 f=1000000 Vb=-1.2 Vm=0.01 Im=10

rrm1Vn1.dat - 3.4.2024  :51558000
T=295.50 f=1000000 Vb=-1 Vm=0.01 Im=10

rrm0V8n1.dat - 3.4.2024  :51700000
T=295.49 f=1000000 Vb=-0.8 Vm=0.01 Im=10

rrm0V6n1.dat - 3.4.2024  :51840000
T=295.47 f=1000000 Vb=-0.6 Vm=0.01 Im=10

rrm0V4n1.dat - 3.4.2024  :51982000
T=295.45 f=1000000 Vb=-0.4 Vm=0.01 Im=10

rrm0V2n1.dat - 3.4.2024  :52122000
T=295.44 f=1000000 Vb=-0.2 Vm=0.01 Im=10

rr2V22E-16n1.dat - 3.4.2024  :52264000
T=295.50 f=1000000 Vm=0.01 Im=10

rr0V2n1.dat - 3.4.2024  :52404000
T=295.54 f=1000000 Vb=0.2 Vm=0.01 Im=10

rr0V4n1.dat - 3.4.2024  :52546000
T=295.60 f=1000000 Vb=0.4 Vm=0.01 Im=10

i1.dat - 5.4.2024  :40184000
T=296.09

i2.dat - 5.4.2024  :40208000
T=296.16

i3.dat - 5.4.2024  :40230000
T=296.19

