fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_310 001_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 5.419041834E-15 1.000000000E+20 1.234444076E+00 2.492843962E-15 6.732482048E-04 
001_310_SRH 001_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.851352318E-15 1.000000000E+20 1.240038075E+00 2.472462715E-15 9.197078669E-04 
002_310 002_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 7.213540602E-15 1.000000000E+20 1.236098367E+00 3.648976768E-15 7.373990109E-04 
002_310_SRH 002_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 5.646671627E-15 1.000000000E+20 1.240067849E+00 3.629058327E-15 9.207774806E-04 
003_310 003_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 9.840418258E-15 1.000000000E+20 1.237313188E+00 5.346212671E-15 7.887839210E-04 
003_310_SRH 003_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 8.274544881E-15 1.000000000E+20 1.240104728E+00 5.326656758E-15 9.222086897E-04 
004_310 004_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.368069961E-14 1.000000000E+20 1.238203397E+00 7.837534903E-15 8.287351705E-04 
004_310_SRH 004_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.211610127E-14 1.000000000E+20 1.240151721E+00 7.818271602E-15 9.242056549E-04 
005_310 005_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.928421142E-14 1.000000000E+20 1.238861176E+00 1.149421972E-14 8.595526693E-04 
005_310_SRH 005_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.772133096E-14 1.000000000E+20 1.240213424E+00 1.147519817E-14 9.270701555E-04 
006_310 006_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.743810809E-14 1.000000000E+20 1.239361624E+00 1.686107214E-14 8.838427855E-04 
006_310_SRH 006_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.587761841E-14 1.000000000E+20 1.240296745E+00 1.684226358E-14 9.312420334E-04 
007_310 007_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.925625134E-14 1.000000000E+20 1.239766357E+00 2.473743107E-14 9.041970770E-04 
007_310_SRH 007_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.769914274E-14 1.000000000E+20 1.240411821E+00 2.471883134E-14 9.373563398E-04 
008_310 008_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 5.628807985E-14 1.000000000E+20 1.240127844E+00 3.629590075E-14 9.231244439E-04 
008_310_SRH 008_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 5.473577408E-14 1.000000000E+20 1.240573315E+00 3.627753228E-14 9.463228223E-04 
009_310 009_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 8.063549222E-14 1.000000000E+20 1.240494018E+00 5.325629071E-14 9.431467610E-04 
009_310_SRH 009_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 7.908998113E-14 1.000000000E+20 1.240801968E+00 5.323820742E-14 9.594351024E-04 
010_310 010_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.150464916E-13 1.000000000E+20 1.240912769E+00 7.814038208E-14 9.669930126E-04 
010_310_SRH 010_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.135104882E-13 1.000000000E+20 1.241126438E+00 7.812267716E-14 9.785155174E-04 
011_310 011_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.629231615E-13 1.000000000E+20 1.241435846E+00 1.146450137E-13 9.978439275E-04 
011_310_SRH 011_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.614002268E-13 1.000000000E+20 1.241585030E+00 1.146278327E-13 1.006092756E-03 
012_310 012_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.281482580E-13 1.000000000E+20 1.242121607E+00 1.681888744E-13 1.039594695E-03 
