-0.0009 -7.7745E-0007
0.0092  1.3462E-0005
0.0191  2.7577E-0005
0.0293  4.2315E-0005
0.0394  5.7889E-0005
0.0494  7.2864E-0005
0.0594  8.8342E-0005
0.0695  1.0432E-0004
0.0803  1.2201E-0004
0.0895  1.3719E-0004
0.0994  1.5437E-0004
0.1096  1.7266E-0004
0.1195  1.9126E-0004
0.1303  2.1075E-0004
0.1396  2.3116E-0004
0.1496  2.5286E-0004
0.1597  2.7558E-0004
0.1697  2.9950E-0004
0.1795  3.2513E-0004
0.1896  3.5276E-0004
0.1997  3.8251E-0004
0.2097  4.1377E-0004
0.2196  4.4894E-0004
0.2297  4.8714E-0004
0.2401  5.3337E-0004
0.2496  5.7658E-0004
0.2597  6.2784E-0004
0.2697  6.8613E-0004
0.2796  7.5246E-0004
0.2905  8.3387E-0004
0.2996  9.1226E-0004
0.3096  1.0087E-0003
0.3196  1.1223E-0003
0.3296  1.2540E-0003
0.3394  1.4057E-0003
0.3494  1.5876E-0003
0.3594  1.8017E-0003
0.3693  2.0530E-0003
0.3790  2.3505E-0003
0.3889  2.7002E-0003
0.3990  3.1464E-0003
0.4083  3.5816E-0003
0.4179  4.1214E-0003
0.4283  4.8080E-0003
0.4371  5.4547E-0003
0.4465  6.2308E-0003
0.4561  7.0965E-0003
0.4659  8.0020E-0003
0.4766  9.2060E-0003
0.4859  1.0261E-0002
0.4951  1.1375E-0002
0.5043  1.2549E-0002
0.5133  1.3753E-0002
0.5223  1.4997E-0002
0.5313  1.6291E-0002
0.5426  1.7952E-0002
0.5523  1.9435E-0002
