fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
UDT0 10:56 310.1 37.39 1.000E+000 4.856E+000 4.997E-010 7.437E+002 2.602E+000 7.075E-006 4.353E-004 
UDT1 10:58 310.1 37.39 1.000E+000 4.878E+000 4.934E-010 7.437E+002 2.594E+000 6.955E-006 5.683E-004 
UDT2 11:1 310.1 37.39 1.000E+000 4.881E+000 4.850E-010 7.437E+002 2.588E+000 6.894E-006 5.639E-004 
UDT3 11:3 310 37.4 1.000E+000 4.914E+000 4.910E-010 7.433E+002 2.601E+000 7.006E-006 8.965E-004 
UDT4 11:6 309.9 37.41 1.000E+000 4.911E+000 4.775E-010 7.428E+002 2.601E+000 6.930E-006 5.206E-004 
UDT5 11:8 309.9 37.41 1.000E+000 4.934E+000 4.843E-010 7.428E+002 2.608E+000 7.025E-006 5.037E-004 
UDT6 11:10 309.8 37.42 1.000E+000 4.920E+000 4.704E-010 7.424E+002 2.611E+000 7.026E-006 5.384E-004 
UDT7 11:13 309.7 37.44 1.000E+000 4.927E+000 4.631E-010 7.419E+002 2.601E+000 6.884E-006 6.139E-004 
UDT8 11:15 309.6 37.45 1.000E+000 4.945E+000 4.621E-010 7.415E+002 2.612E+000 6.947E-006 4.021E-004 
UDT9 11:17 309.6 37.45 1.000E+000 4.908E+000 4.454E-010 7.415E+002 2.593E+000 6.740E-006 5.310E-004 
