N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.778E+15 310 3.300E-4 3.003565E-1 2.675390E+1 4.542920E-1 7.842880E+1
1.468000E+10 1.778E+15 310 3.300E-4 2.998671E-1 2.662980E+1 4.531430E-1 7.839090E+1
2.154000E+10 1.778E+15 310 3.300E-4 2.991565E-1 2.645570E+1 4.515590E-1 7.833710E+1
3.162000E+10 1.778E+15 310 3.300E-4 2.981298E-1 2.621450E+1 4.493850E-1 7.826700E+1
4.642000E+10 1.778E+15 310 3.300E-4 2.966571E-1 2.587060E+1 4.464420E-1 7.813550E+1
6.813000E+10 1.778E+15 310 3.300E-4 2.945656E-1 2.543780E+1 4.427650E-1 7.801640E+1
1.000000E+11 1.778E+15 310 3.300E-4 2.916374E-1 2.488180E+1 4.382260E-1 7.787560E+1
1.468000E+11 1.778E+15 310 3.300E-4 2.876171E-1 2.416920E+1 4.328550E-1 7.765440E+1
2.154000E+11 1.778E+15 310 3.300E-4 2.822399E-1 2.332660E+1 4.267750E-1 7.746340E+1
3.162000E+11 1.778E+15 310 3.300E-4 2.752861E-1 2.232250E+1 4.202490E-1 7.718140E+1
4.642000E+11 1.778E+15 310 3.300E-4 2.666563E-1 2.118710E+1 4.132910E-1 7.689950E+1
6.813000E+11 1.778E+15 310 3.300E-4 2.564358E-1 1.996460E+1 4.062650E-1 7.665360E+1
1.000000E+12 1.778E+15 310 3.300E-4 2.449008E-1 1.866120E+1 3.993390E-1 7.632540E+1
1.468000E+12 1.778E+15 310 3.300E-4 2.324340E-1 1.733200E+1 3.924410E-1 7.600360E+1
2.154000E+12 1.778E+15 310 3.300E-4 2.193847E-1 1.601770E+1 3.856390E-1 7.573100E+1
3.162000E+12 1.778E+15 310 3.300E-4 2.059619E-1 1.470440E+1 3.789210E-1 7.536550E+1
4.642000E+12 1.778E+15 310 3.300E-4 1.922317E-1 1.340890E+1 3.720540E-1 7.499320E+1
6.813000E+12 1.778E+15 310 3.300E-4 1.782034E-1 1.213810E+1 3.649700E-1 7.465170E+1
1.000000E+13 1.778E+15 310 3.300E-4 1.639294E-1 1.087570E+1 3.576670E-1 7.419660E+1
1.468000E+13 1.778E+15 310 3.300E-4 1.495504E-1 9.645100E+0 3.500940E-1 7.368810E+1
2.154000E+13 1.778E+15 310 3.300E-4 1.352787E-1 8.469200E+0 3.420890E-1 7.320410E+1
3.162000E+13 1.778E+15 310 3.300E-4 1.213539E-1 7.348800E+0 3.337480E-1 7.257760E+1
4.642000E+13 1.778E+15 310 3.300E-4 1.080040E-1 6.306500E+0 3.250430E-1 7.185690E+1
6.813000E+13 1.778E+15 310 3.300E-4 9.542202E-2 5.353100E+0 3.159320E-1 7.102690E+1
1.000000E+14 1.778E+15 310 3.300E-4 8.375364E-2 4.494600E+0 3.063600E-1 7.006740E+1
