N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 340 2.100E-4 1.225496370E+00 1.247022189E+00
1.468000E+10 1.000E+17 340 2.100E-4 1.124688923E+00 1.250288671E+00
2.154000E+10 1.000E+17 340 2.100E-4 1.161078952E+00 1.252406901E+00
3.162000E+10 1.000E+17 340 2.100E-4 1.199360983E+00 1.256637572E+00
4.642000E+10 1.000E+17 340 2.100E-4 1.223016318E+00 1.260786696E+00
6.813000E+10 1.000E+17 340 2.100E-4 1.246130874E+00 1.268265903E+00
1.000000E+11 1.000E+17 340 2.100E-4 1.261708916E+00 1.275949806E+00
1.468000E+11 1.000E+17 340 2.100E-4 1.276750535E+00 1.284616268E+00
2.154000E+11 1.000E+17 340 2.100E-4 1.292071206E+00 1.296097619E+00
3.162000E+11 1.000E+17 340 2.100E-4 1.304916384E+00 1.306860084E+00
4.642000E+11 1.000E+17 340 2.100E-4 1.314423857E+00 1.315332415E+00
6.813000E+11 1.000E+17 340 2.100E-4 1.323580935E+00 1.324305142E+00
1.000000E+12 1.000E+17 340 2.100E-4 1.329360990E+00 1.329820801E+00
1.468000E+12 1.000E+17 340 2.100E-4 1.336848310E+00 1.337086328E+00
2.154000E+12 1.000E+17 340 2.100E-4 1.340781736E+00 1.340959973E+00
3.162000E+12 1.000E+17 340 2.100E-4 1.344768101E+00 1.344837846E+00
4.642000E+12 1.000E+17 340 2.100E-4 1.348644905E+00 1.348753183E+00
6.813000E+12 1.000E+17 340 2.100E-4 1.328933935E+00 1.328889106E+00
1.000000E+13 1.000E+17 340 2.100E-4 1.366521885E+00 1.366635198E+00
