T d154 d184 d214 d244
d 150 180 210 240
290 1.212765180E+00 1.209952525E+00 1.207159771E+00 1.205215843E+00
295 1.213756184E+00 1.211219664E+00 1.208827847E+00 1.206787177E+00
300 1.215781547E+00 1.213272804E+00 1.211072140E+00 1.208974304E+00
305 1.218087693E+00 1.215556793E+00 1.213384164E+00 1.211272002E+00
310 1.220534422E+00 1.217685455E+00 1.215552915E+00 1.213509357E+00
315 1.222533098E+00 1.219439553E+00 1.216987701E+00 1.214796304E+00
320 1.224574065E+00 1.220807268E+00 1.218281116E+00 1.215789814E+00
325 1.225766367E+00 1.221826181E+00 1.218467258E+00 1.215511503E+00
330 1.225088585E+00 1.220295669E+00 1.216184123E+00 1.212620007E+00
335 1.221509966E+00 1.215250004E+00 1.210371376E+00 1.205925227E+00
340 1.214019034E+00 1.202507952E+00 1.196050036E+00 1.190256775E+00
