T d154 d184 d214 d244
d 150 180 210 240
290 1.217737551E+00 1.215266356E+00 1.213208454E+00 1.211136990E+00
295 1.219820412E+00 1.217356667E+00 1.215578815E+00 1.213521971E+00
300 1.222229592E+00 1.219841879E+00 1.218050978E+00 1.216049618E+00
305 1.224525680E+00 1.221911549E+00 1.220112035E+00 1.218273511E+00
310 1.227488902E+00 1.224521532E+00 1.222435634E+00 1.220565045E+00
315 1.230141690E+00 1.226873715E+00 1.224554377E+00 1.222384756E+00
320 1.232097409E+00 1.228476653E+00 1.225595549E+00 1.223253216E+00
325 1.234065742E+00 1.229948053E+00 1.226587455E+00 1.223753510E+00
330 1.235379494E+00 1.230678800E+00 1.226518924E+00 1.223346603E+00
335 1.235084091E+00 1.229573006E+00 1.224638452E+00 1.220836298E+00
340 1.233605876E+00 1.227142644E+00 1.221314756E+00 1.216765994E+00
