T d154 d184 d214 d244
d 150 180 210 240
290 1.198562851E+00 1.195416619E+00 1.192631243E+00 1.190515857E+00
295 1.198336648E+00 1.195456412E+00 1.192802337E+00 1.190492358E+00
300 1.197808325E+00 1.194915982E+00 1.192286078E+00 1.189894155E+00
305 1.195307503E+00 1.192064525E+00 1.189049823E+00 1.186234911E+00
310 1.187489956E+00 1.182970083E+00 1.178777535E+00 1.174825069E+00
315 1.165974272E+00 1.158285949E+00 1.151284671E+00 1.144718840E+00
320 1.115389643E+00 1.101226799E+00 1.088498689E+00 1.077320812E+00
325 1.017928806E+00 1.014117329E+00 1.012808505E+00 1.011805290E+00
330 1.016591791E+00 1.015099483E+00 1.013993409E+00 1.013122933E+00
335 1.019550558E+00 1.018274770E+00 1.017295942E+00 1.016499568E+00
340 1.025531412E+00 1.024383084E+00 1.023455162E+00 1.022660112E+00
