Ew Nt
4.4605876E-1 -6.7369016E+13
4.4334482E-1 -4.8295485E+13
4.4063086E-1 7.4555620E+12
4.3791689E-1 7.1636661E+13
4.3520293E-1 1.1596403E+14
4.3248897E-1 1.2908521E+14
4.2977502E-1 1.1789107E+14
4.2706106E-1 9.6771139E+13
4.2434710E-1 7.6937244E+13
4.2163315E-1 6.3099429E+13
4.1891918E-1 5.5701593E+13
4.1620523E-1 5.3746982E+13
4.1349127E-1 5.5961040E+13
4.1077731E-1 6.0910461E+13
4.0806335E-1 6.7033070E+13
4.0534940E-1 7.2852833E+13
4.0263544E-1 7.7332348E+13
3.9992148E-1 8.0204347E+13
3.9720753E-1 8.2024660E+13
3.9449357E-1 8.3854618E+13
3.9177961E-1 8.6788413E+13
3.8906565E-1 9.1553006E+13
3.8635169E-1 9.8208884E+13
3.8363774E-1 1.0598124E+14
3.8092378E-1 1.1340082E+14
3.7820982E-1 1.1884431E+14
3.7549586E-1 1.2125723E+14
3.7278191E-1 1.2069374E+14
3.7006795E-1 1.1844630E+14
3.6735399E-1 1.1674162E+14
3.6464003E-1 1.1809113E+14
3.6192607E-1 1.2445981E+14
3.5921212E-1 1.3656441E+14
3.5649816E-1 1.5372336E+14
3.5378420E-1 1.7446550E+14
3.5107024E-1 1.9755996E+14
3.4835629E-1 2.2276299E+14
3.4564233E-1 2.5083777E+14
3.4292837E-1 2.8303817E+14
3.4021441E-1 3.2058804E+14
3.3750045E-1 3.6446378E+14
3.3478650E-1 4.1536986E+14
3.3207254E-1 4.7365010E+14
3.2935858E-1 5.3905995E+14
3.2664462E-1 6.1056411E+14
3.2393067E-1 6.8635518E+14
3.2121671E-1 7.6412432E+14
3.1850275E-1 8.4140005E+14
3.1578879E-1 9.1573501E+14
3.1307483E-1 9.8469112E+14
3.1036088E-1 1.0457779E+15
3.0764692E-1 1.0965574E+15
3.0493296E-1 1.1349504E+15
3.0221900E-1 1.1595737E+15
2.9950505E-1 1.1698522E+15
2.9679109E-1 1.1657853E+15
2.9407713E-1 1.1474461E+15
2.9136317E-1 1.1143501E+15
2.8864921E-1 1.0647138E+15
2.8593526E-1 9.9456208E+14
2.8322130E-1 8.9703279E+14
2.8050734E-1 7.6303631E+14
2.7779338E-1 5.8466536E+14
2.7507943E-1 3.6110494E+14
2.7236547E-1 2.3574150E+14
