N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+16 290 3.800E-4 3.776475E+1 1.975850E+1 6.270200E-1 8.344220E+1
1.468000E+10 1.000E+16 290 3.800E-4 3.767928E+1 1.969130E+1 6.263710E-1 8.343370E+1
2.154000E+10 1.000E+16 290 3.800E-4 3.755912E+1 1.959760E+1 6.254800E-1 8.342070E+1
3.162000E+10 1.000E+16 290 3.800E-4 3.739325E+1 1.946100E+1 6.242880E-1 8.336580E+1
4.642000E+10 1.000E+16 290 3.800E-4 3.716975E+1 1.929050E+1 6.227450E-1 8.333790E+1
6.813000E+10 1.000E+16 290 3.800E-4 3.687800E+1 1.907190E+1 6.208200E-1 8.330320E+1
1.000000E+11 1.000E+16 290 3.800E-4 3.651173E+1 1.880280E+1 6.184450E-1 8.327000E+1
1.468000E+11 1.000E+16 290 3.800E-4 3.607220E+1 1.848530E+1 6.157170E-1 8.322860E+1
2.154000E+11 1.000E+16 290 3.800E-4 3.556916E+1 1.811890E+1 6.127570E-1 8.313230E+1
3.162000E+11 1.000E+16 290 3.800E-4 3.501803E+1 1.773240E+1 6.096050E-1 8.306670E+1
4.642000E+11 1.000E+16 290 3.800E-4 3.443394E+1 1.732740E+1 6.062020E-1 8.300960E+1
6.813000E+11 1.000E+16 290 3.800E-4 3.382609E+1 1.690000E+1 6.027170E-1 8.289390E+1
1.000000E+12 1.000E+16 290 3.800E-4 3.319601E+1 1.646800E+1 5.990580E-1 8.281080E+1
1.468000E+12 1.000E+16 290 3.800E-4 3.253992E+1 1.602190E+1 5.951440E-1 8.273240E+1
2.154000E+12 1.000E+16 290 3.800E-4 3.185260E+1 1.555030E+1 5.911060E-1 8.259040E+1
3.162000E+12 1.000E+16 290 3.800E-4 3.112989E+1 1.506900E+1 5.867710E-1 8.249710E+1
4.642000E+12 1.000E+16 290 3.800E-4 3.036932E+1 1.456190E+1 5.822960E-1 8.234500E+1
6.813000E+12 1.000E+16 290 3.800E-4 2.956979E+1 1.404390E+1 5.775960E-1 8.222730E+1
1.000000E+13 1.000E+16 290 3.800E-4 2.873121E+1 1.350970E+1 5.727360E-1 8.209880E+1
1.468000E+13 1.000E+16 290 3.800E-4 2.785439E+1 1.295360E+1 5.676960E-1 8.191810E+1
2.154000E+13 1.000E+16 290 3.800E-4 2.694114E+1 1.239140E+1 5.625120E-1 8.176620E+1
3.162000E+13 1.000E+16 290 3.800E-4 2.599425E+1 1.181200E+1 5.571540E-1 8.155860E+1
4.642000E+13 1.000E+16 290 3.800E-4 2.501756E+1 1.123110E+1 5.516970E-1 8.137200E+1
6.813000E+13 1.000E+16 290 3.800E-4 2.401589E+1 1.063940E+1 5.460400E-1 8.113220E+1
1.000000E+14 1.000E+16 290 3.800E-4 2.299503E+1 1.004670E+1 5.403470E-1 8.085670E+1
