T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.244790789E+00 1.218256523E+00 2.653426600E-02 1.244638025E+00 1.218111348E+00 2.652667700E-02 1.527640000E-04 1.451750000E-04
295 1.245193344E+00 1.218545965E+00 2.664737900E-02 1.245060028E+00 1.218414292E+00 2.664573600E-02 1.333160000E-04 1.316730000E-04
300 1.246211806E+00 1.219992506E+00 2.621930000E-02 1.246093684E+00 1.219868869E+00 2.622481500E-02 1.181220000E-04 1.236370000E-04
305 1.247353352E+00 1.221885514E+00 2.546783800E-02 1.247246077E+00 1.221767188E+00 2.547888900E-02 1.072750000E-04 1.183260000E-04
310 1.248013331E+00 1.224075340E+00 2.393799100E-02 1.247912776E+00 1.223959319E+00 2.395345700E-02 1.005550000E-04 1.160210000E-04
315 1.247136322E+00 1.226021974E+00 2.111434800E-02 1.247039351E+00 1.225905155E+00 2.113419600E-02 9.697100000E-05 1.168190000E-04
320 1.243188288E+00 1.228122764E+00 1.506552400E-02 1.243093885E+00 1.227999052E+00 1.509483300E-02 9.440300000E-05 1.237120000E-04
325 1.233186613E+00 1.229599503E+00 3.587110000E-03 1.233097435E+00 1.229464643E+00 3.632792000E-03 8.917800000E-05 1.348600000E-04
330 1.212937181E+00 1.229694136E+00 -1.675695500E-02 1.212862996E+00 1.229545724E+00 -1.668272800E-02 7.418500000E-05 1.484120000E-04
335 1.175464185E+00 1.227676353E+00 -5.221216800E-02 1.175425664E+00 1.227511010E+00 -5.208534600E-02 3.852100000E-05 1.653430000E-04
340 1.112512964E+00 1.222190490E+00 -1.096775260E-01 1.112543829E+00 1.222007277E+00 -1.094634480E-01 -3.086500000E-05 1.832130000E-04
