fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00S1 8:36 299.5 38.71 1.000E+000 1.505E+000 4.214E-006 6.938E+002 2.719E+000 2.577E-008 1.475E-005 9.673E-003 1.471E-005 3.565E-008 2.504E-001 4.800E-003 7.274E-006 6.210E-004 
00S2 8:52 302.3 38.35 1.000E+000 1.450E+000 4.364E-006 7.073E+002 2.682E+000 3.042E-008 1.631E-005 1.085E-002 1.627E-005 4.422E-008 2.505E-001 5.400E-003 8.038E-006 2.281E-003 
00S3 9:18 304.9 38.03 1.000E+000 1.412E+000 4.534E-006 7.197E+002 2.606E+000 3.768E-008 1.398E-005 9.443E-003 1.395E-005 3.299E-008 2.505E-001 4.700E-003 6.871E-006 1.796E-003 
00S4 9:33 307.6 37.69 1.000E+000 1.453E+000 4.284E-006 7.323E+002 2.615E+000 3.962E-008 1.633E-005 1.109E-002 1.630E-005 4.532E-008 2.506E-001 5.600E-003 7.945E-006 5.595E-004 
00S5 9:55 309.9 37.41 1.000E+000 1.453E+000 4.256E-006 7.428E+002 2.605E+000 4.290E-008 1.473E-005 1.007E-002 1.470E-005 3.710E-008 2.507E-001 5.000E-003 7.275E-006 4.590E-004 
00S6 10:15 312.7 37.08 1.000E+000 1.494E+000 3.841E-006 7.552E+002 2.644E+000 4.295E-008 1.762E-005 1.201E-002 1.758E-005 5.298E-008 2.509E-001 6.000E-003 8.684E-006 1.670E-003 
00S7 10:41 315.2 36.78 1.000E+000 1.456E+000 4.213E-006 7.659E+002 2.567E+000 5.210E-008 1.708E-005 1.178E-002 1.705E-005 5.038E-008 2.510E-001 5.900E-003 8.394E-006 3.328E-002 
00S8 11:0 317.4 36.53 1.000E+000 1.465E+000 4.358E-006 7.748E+002 2.508E+000 6.084E-008 1.453E-005 1.010E-002 1.450E-005 3.674E-008 2.509E-001 5.100E-003 7.061E-006 1.332E-003 
00S9 11:28 320.2 36.21 1.000E+000 1.553E+000 4.047E-006 7.857E+002 2.531E+000 6.203E-008 1.526E-005 1.055E-002 1.523E-005 4.031E-008 2.510E-001 5.300E-003 7.461E-006 2.725E-003 
0S10 11:47 322.3 35.97 1.000E+000 1.557E+000 3.861E-006 7.933E+002 2.558E+000 6.182E-008 1.781E-005 1.217E-002 1.777E-005 5.436E-008 2.514E-001 6.100E-003 8.765E-006 1.121E-003 
0S11 12:13 325.3 35.64 1.000E+000 1.513E+000 4.347E-006 8.033E+002 2.486E+000 7.377E-008 1.559E-005 1.070E-002 1.556E-005 4.183E-008 2.513E-001 5.400E-003 7.601E-006 3.905E-004 
0S12 12:34 328.1 35.34 1.000E+000 1.534E+000 4.301E-006 8.117E+002 2.480E+000 7.913E-008 1.699E-005 1.154E-002 1.695E-005 4.921E-008 2.515E-001 5.800E-003 8.338E-006 8.009E-004 
0S13 12:55 330.6 35.07 1.000E+000 1.568E+000 4.364E-006 8.184E+002 2.462E+000 8.527E-008 1.615E-005 1.087E-002 1.611E-005 4.404E-008 2.515E-001 5.500E-003 7.860E-006 4.046E-004 
