N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.693467200E-02 1.728192200E-02 1.747860300E-02 1.754925100E-02 1.750384200E-02 1.733795100E-02 1.703296700E-02 1.655647400E-02 1.586402100E-02 1.490480800E-02 1.363516300E-02 1.204356400E-02 1.018626000E-02 8.219004000E-03 6.390957000E-03 4.964863000E-03 -8.338657000E-03 -3.178085800E-02 -4.856969300E-02
1.600000000E+01 8.091955000E-03 7.679432000E-03 7.439053000E-03 7.378957000E-03 7.512224000E-03 7.862989000E-03 8.468965000E-03 9.379194000E-03 1.064449200E-02 1.229684300E-02 1.431796600E-02 1.660659100E-02 1.896932000E-02 2.116378700E-02 2.298968300E-02 2.436963800E-02 2.535447900E-02 2.605744000E-02 2.658254200E-02
1.700000000E+01 6.286024000E-02 6.903078200E-02 7.365694300E-02 7.675758000E-02 7.842932600E-02 7.878179800E-02 7.793069800E-02 7.603637100E-02 7.334944500E-02 7.021882200E-02 6.704062200E-02 6.417297700E-02 6.186561000E-02 6.023600900E-02 5.928803600E-02 5.894926500E-02 5.910821600E-02 5.963464100E-02 6.035458700E-02
1.549996187E+01 -1.823855280E-01 -1.842435980E-01 -1.855561770E-01 -1.865153330E-01 -1.872622930E-01 -1.879053910E-01 -1.885338880E-01 -1.892275330E-01 -1.854599410E-01 -1.724435400E-01 -1.555418660E-01 -1.348888160E-01 -1.115793910E-01 -8.777271800E-02 -6.609321900E-02 -4.847343400E-02 -3.536048700E-02 -2.598370100E-02 -1.920583900E-02
1.649996187E+01 5.099000000E-02 5.310204400E-02 5.467753300E-02 5.580645500E-02 5.653590700E-02 5.687932100E-02 5.683114200E-02 5.638202500E-02 5.553439700E-02 5.432139700E-02 5.282580000E-02 5.118764200E-02 4.958670200E-02 4.819968600E-02 4.715224300E-02 4.649246800E-02 4.619670100E-02 4.619784300E-02 4.641735700E-02
1.674996808E+01 6.131774100E-02 6.541085000E-02 6.845581300E-02 7.057027500E-02 7.184381400E-02 7.231687200E-02 7.199804500E-02 7.090390700E-02 6.910664800E-02 6.676885300E-02 6.414669000E-02 6.154852800E-02 5.926123500E-02 5.748157500E-02 5.628678900E-02 5.565073600E-02 5.548471200E-02 5.567911800E-02 5.613169900E-02
1.624993176E+01 3.485558100E-02 3.551566000E-02 3.601979100E-02 3.640935400E-02 3.670693100E-02 3.692609500E-02 3.707650100E-02 3.716546800E-02 3.719712000E-02 3.717195500E-02 3.708735000E-02 3.694120000E-02 3.673929300E-02 3.650433200E-02 3.627913700E-02 3.611589900E-02 3.605514400E-02 3.610932500E-02 3.626356000E-02
1.574996808E+01 -5.386224600E-02 -5.534977400E-02 -5.618718600E-02 -5.640272900E-02 -5.598197600E-02 -5.485833900E-02 -5.290860400E-02 -4.995864700E-02 -4.580916900E-02 -4.029518600E-02 -3.338838100E-02 -2.532426000E-02 -1.668272800E-02 -8.308916000E-03 -1.028788000E-03 4.686817000E-03 8.846492000E-03 1.177497700E-02 1.385448600E-02
1.524993176E+01 -9.390124800E-02 -9.403074100E-02 -9.422782700E-02 -9.441885500E-02 -9.503648500E-02 -9.592651800E-02 -9.721247100E-02 -9.906512800E-02 -1.016765690E-01 -1.053093410E-01 -1.101986460E-01 -1.165260260E-01 -1.242910060E-01 -1.331681280E-01 -1.424249570E-01 -1.510324960E-01 -1.408061860E-01 -1.189186000E-01 -1.026084790E-01
