N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 -4.073382700E-02 2.996923000E-03 2.015065900E-02 2.575387000E-02 2.928885100E-02 3.590001500E-02 4.426109000E-02 4.800154900E-02 4.561907400E-02
1.016672606E+01 -4.123002900E-02 2.481342000E-03 1.977968500E-02 2.573347600E-02 2.979920500E-02 3.700577400E-02 4.584546800E-02 4.980139600E-02 4.733297700E-02
1.033324570E+01 -4.143676300E-02 2.129416000E-03 1.948578300E-02 2.571394000E-02 3.028239300E-02 3.814505800E-02 4.757301000E-02 5.179343000E-02 4.916584500E-02
1.049996187E+01 -4.135095100E-02 1.938759000E-03 1.927700100E-02 2.570064300E-02 3.070446200E-02 3.922217200E-02 4.933022600E-02 5.393215900E-02 5.118209600E-02
1.066670514E+01 -4.094772200E-02 1.907296000E-03 1.915347300E-02 2.569702700E-02 3.104504100E-02 4.015024100E-02 5.095996500E-02 5.606584900E-02 5.333423600E-02
1.083333839E+01 -4.017327800E-02 2.040277000E-03 1.911314100E-02 2.570548600E-02 3.129787400E-02 4.087249800E-02 5.231294600E-02 5.798403600E-02 5.547340400E-02
1.100000000E+01 -3.894118100E-02 2.354063000E-03 1.915596300E-02 2.572816500E-02 3.146615200E-02 4.136500400E-02 5.328581900E-02 5.948855400E-02 5.740182900E-02
1.116672606E+01 -3.713399500E-02 2.876482000E-03 1.928572900E-02 2.576734100E-02 3.155699300E-02 4.162798000E-02 5.383515800E-02 6.045776900E-02 5.894241700E-02
1.133324570E+01 -3.461575600E-02 3.642821000E-03 1.950955100E-02 2.582528700E-02 3.157773400E-02 4.167615800E-02 5.397451500E-02 6.088018600E-02 6.007768900E-02
1.149996187E+01 -3.126325900E-02 4.685504000E-03 1.983465500E-02 2.590339500E-02 3.152908700E-02 4.153459800E-02 5.376694800E-02 6.085250600E-02 6.075932900E-02
1.166670514E+01 -2.702352900E-02 6.015880000E-03 2.026236100E-02 2.599614300E-02 3.142811400E-02 4.123455100E-02 5.331862700E-02 6.055098200E-02 6.119038200E-02
1.183333839E+01 -2.199203200E-02 7.600559000E-03 2.077998000E-02 2.610421300E-02 3.128192600E-02 4.084528600E-02 5.276995100E-02 6.018873400E-02 6.156778100E-02
1.200000000E+01 -1.647651300E-02 9.343120000E-03 2.135406600E-02 2.622481500E-02 3.110863100E-02 4.043812400E-02 5.227775900E-02 5.996785300E-02 6.207158300E-02
1.216672606E+01 -1.098044600E-02 1.108919300E-02 2.193031200E-02 2.633693000E-02 3.093620500E-02 4.010357000E-02 5.198553300E-02 6.003328500E-02 6.281407800E-02
1.233324570E+01 -6.060315000E-03 1.266509800E-02 2.244361300E-02 2.641919600E-02 3.079944500E-02 3.992429200E-02 5.198677900E-02 6.043889800E-02 6.381111600E-02
1.249996187E+01 -2.116504000E-03 1.393213200E-02 2.283427700E-02 2.646353700E-02 3.073056100E-02 3.995685900E-02 5.230318800E-02 6.113971400E-02 6.497742300E-02
1.266670514E+01 7.273030000E-04 1.481924500E-02 2.306147600E-02 2.646697000E-02 3.074596500E-02 4.018131900E-02 5.285471600E-02 6.201724300E-02 6.621714400E-02
1.283333839E+01 2.581972000E-03 1.531797700E-02 2.310907100E-02 2.641326000E-02 3.082997400E-02 4.055702400E-02 5.353727700E-02 6.292706900E-02 6.731729500E-02
1.300000000E+01 3.606415000E-03 1.545975600E-02 2.298518600E-02 2.632692400E-02 3.097175900E-02 4.099113800E-02 5.421685600E-02 6.374114300E-02 6.819680500E-02
