N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 2.683480000E-04 -3.741270000E-04 -8.202660000E-04 -1.092082000E-03 -1.207706000E-03 -1.175744000E-03 -9.929860000E-04 -6.446750000E-04 -1.076980000E-04 6.421110000E-04 1.608796000E-03 2.772384000E-03 4.104730000E-03 5.480920000E-03 6.766333000E-03 7.838237000E-03 8.600474000E-03 8.999878000E-03 9.016004000E-03
1.600000000E+01 2.918638900E-02 3.011733700E-02 3.099853600E-02 3.176502200E-02 3.238077500E-02 3.283668200E-02 3.314047900E-02 3.330638500E-02 3.334849400E-02 3.327884300E-02 3.310966500E-02 3.285872500E-02 3.255552600E-02 3.224431600E-02 3.197883400E-02 3.180635400E-02 3.174657700E-02 3.178090800E-02 3.185691600E-02
1.700000000E+01 4.069975300E-02 4.280862800E-02 4.544131900E-02 4.857706600E-02 5.204243000E-02 5.554194600E-02 5.873973700E-02 6.136282000E-02 6.328173200E-02 6.453611400E-02 6.530094500E-02 6.581383500E-02 6.629295100E-02 6.687233400E-02 6.757300100E-02 6.831936500E-02 6.897874600E-02 6.941817800E-02 6.957756000E-02
1.549996187E+01 2.356149600E-02 2.316484600E-02 2.283829800E-02 2.258773200E-02 2.240890400E-02 2.229348600E-02 2.223329400E-02 2.222244400E-02 2.224464000E-02 2.232397600E-02 2.244896200E-02 2.261463300E-02 2.280974200E-02 2.301295700E-02 2.319244900E-02 2.330990500E-02 2.332118200E-02 2.321118200E-02 2.297952100E-02
1.649996187E+01 4.255539100E-02 4.482048200E-02 4.736326600E-02 4.997424200E-02 5.240852600E-02 5.445493300E-02 5.597901700E-02 5.693130500E-02 5.733450100E-02 5.726798600E-02 5.685798700E-02 5.626891900E-02 5.568467900E-02 5.527226700E-02 5.513439900E-02 5.527577800E-02 5.560861300E-02 5.599800900E-02 5.631766200E-02
1.674996808E+01 4.466288900E-02 4.704635000E-02 4.989851500E-02 5.306951100E-02 5.628680300E-02 5.922919800E-02 6.161801600E-02 6.328731900E-02 6.421216300E-02 6.449839700E-02 6.434792500E-02 6.400975000E-02 6.371852200E-02 6.364861100E-02 6.385135600E-02 6.426468500E-02 6.476355800E-02 6.519481900E-02 6.544267100E-02
1.624993176E+01 3.546630600E-02 3.721125300E-02 3.901442800E-02 4.071348200E-02 4.217481800E-02 4.331902800E-02 4.411893800E-02 4.458292500E-02 4.473844700E-02 4.462431800E-02 4.429264500E-02 4.381606600E-02 4.329187200E-02 4.283333100E-02 4.254293400E-02 4.247217900E-02 4.260973000E-02 4.287005900E-02 4.314604600E-02
1.574996808E+01 2.620530100E-02 2.632569100E-02 2.642803100E-02 2.651019800E-02 2.657266500E-02 2.661753400E-02 2.664738500E-02 2.666442700E-02 2.665848700E-02 2.662502500E-02 2.660204300E-02 2.657068900E-02 2.652667700E-02 2.646702900E-02 2.639401300E-02 2.630771600E-02 2.620275700E-02 2.608305300E-02 2.594301700E-02
1.524993176E+01 1.526263000E-02 1.463859700E-02 1.416102100E-02 1.381988700E-02 1.359846900E-02 1.348101800E-02 1.345691200E-02 1.352202400E-02 1.367806100E-02 1.392999300E-02 1.428131500E-02 1.472720200E-02 1.524725900E-02 1.580102400E-02 1.632959200E-02 1.676369100E-02 1.703607100E-02 1.709686100E-02 1.692890200E-02
