N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 -1.271366200E-02 -1.327364000E-02 -1.361557500E-02 -1.375126500E-02 -1.368298600E-02 -1.339749400E-02 -1.286338000E-02 -1.203194600E-02 -1.084356200E-02 -9.243063000E-03 -7.207120000E-03 -4.780786000E-03 -2.121123000E-03 5.698870000E-04 3.010153000E-03 4.991153000E-03 6.407314000E-03 7.258824000E-03 7.582637000E-03
1.600000000E+01 2.919448600E-02 2.989130500E-02 3.055293800E-02 3.113070500E-02 3.159648900E-02 3.194227300E-02 3.217305400E-02 3.229911900E-02 3.233093800E-02 3.227311500E-02 3.214241100E-02 3.195202400E-02 3.172434100E-02 3.149484500E-02 3.130685400E-02 3.119936700E-02 3.119035100E-02 3.126577100E-02 3.138412400E-02
1.700000000E+01 4.295700600E-02 4.478136000E-02 4.693842400E-02 4.945548500E-02 5.222842100E-02 5.503949900E-02 5.762250400E-02 5.975123800E-02 6.131873400E-02 6.236371500E-02 6.304034300E-02 6.356215100E-02 6.412624500E-02 6.485581300E-02 6.576935600E-02 6.678902500E-02 6.778107600E-02 6.859897200E-02 6.918385700E-02
1.549996187E+01 2.239852600E-02 2.200107300E-02 2.167643700E-02 2.143199600E-02 2.126520600E-02 2.116975500E-02 2.113992600E-02 2.117279100E-02 2.126846700E-02 2.142854900E-02 2.165284300E-02 2.193455800E-02 2.225548000E-02 2.258367100E-02 2.287613500E-02 2.308649300E-02 2.317522500E-02 2.311967500E-02 2.292043400E-02
1.649996187E+01 4.304706000E-02 4.490427900E-02 4.698059200E-02 4.911898500E-02 5.112121700E-02 5.280794900E-02 5.405993500E-02 5.482968900E-02 5.513366400E-02 5.504030800E-02 5.466159600E-02 5.414460200E-02 5.365460500E-02 5.334384600E-02 5.331039600E-02 5.356588500E-02 5.403509400E-02 5.459263100E-02 5.511598200E-02
1.674996808E+01 4.597040300E-02 4.798101700E-02 5.033376100E-02 5.293690000E-02 5.558309800E-02 5.800854900E-02 5.997396100E-02 6.133224100E-02 6.206007600E-02 6.225216200E-02 6.209058300E-02 6.180059700E-02 6.159901100E-02 6.164170700E-02 6.198493800E-02 6.257860700E-02 6.329768500E-02 6.399605800E-02 6.454810400E-02
1.624993176E+01 3.555295000E-02 3.694113800E-02 3.838058700E-02 3.974390900E-02 4.092134400E-02 4.184454000E-02 4.248749600E-02 4.285417100E-02 4.296552200E-02 4.285338700E-02 4.256229500E-02 4.215552100E-02 4.171822500E-02 4.134996300E-02 4.113910300E-02 4.114604000E-02 4.135668900E-02 4.170173400E-02 4.208519500E-02
1.574996808E+01 2.631068600E-02 2.636851200E-02 2.641617900E-02 2.645491900E-02 2.648639100E-02 2.651262900E-02 2.653576200E-02 2.655773100E-02 2.657998600E-02 2.659510300E-02 2.660026500E-02 2.662353600E-02 2.664573600E-02 2.665641300E-02 2.663719300E-02 2.660986800E-02 2.655621700E-02 2.647119200E-02 2.636094100E-02
1.524993176E+01 1.136232800E-02 1.080794500E-02 1.039739200E-02 1.012405300E-02 9.977146000E-03 9.948830000E-03 1.003801200E-02 1.025141400E-02 1.060179800E-02 1.110300000E-02 1.176100800E-02 1.256193000E-02 1.346144500E-02 1.438351600E-02 1.523376100E-02 1.592194500E-02 1.638042900E-02 1.657252200E-02 1.649532200E-02
