fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 36708 339.66 34.135 1.836911320E-01 1.627826733E-04 1.070695639E-05 1.094373151E-01 9.866923442E-05 3.580714269E-01 0.000000000E+00 
00L2 36838 339.71 34.13 1.854688107E-01 1.625722772E-04 1.066059067E-05 1.099313866E-01 9.782275448E-05 3.535606244E-01 0.000000000E+00 
00L3 36936 339.77 34.124 1.832807678E-01 1.628450980E-04 1.065535164E-05 1.089721825E-01 9.862479299E-05 3.570065637E-01 0.000000000E+00 
00L4 37034 339.79 34.122 1.854968552E-01 1.627655172E-04 1.068250289E-05 1.088988243E-01 9.895256073E-05 3.538132275E-01 0.000000000E+00 
00L5 37134 339.84 34.117 1.832871719E-01 1.625522167E-04 1.064833244E-05 1.086983306E-01 9.882143073E-05 3.574017170E-01 0.000000000E+00 
00L6 37238 339.88 34.113 1.829235996E-01 1.621826733E-04 1.061006675E-05 1.091988883E-01 9.800550823E-05 3.576382181E-01 0.000000000E+00 
00L7 37338 339.88 34.113 1.833096725E-01 1.625862069E-04 1.064477961E-05 1.089871315E-01 9.852170906E-05 3.571639304E-01 0.000000000E+00 
00L8 37458 340.05 34.096 1.594557621E-01 1.255722772E-04 6.917454779E-06 9.252526503E-02 7.551876246E-05 3.454715918E-01 0.000000000E+00 
00L9 37580 339.78 34.123 1.631985561E-01 1.293826733E-04 7.323478551E-06 9.491746902E-02 7.768716278E-05 3.468366490E-01 0.000000000E+00 
0L10 37682 339.84 34.117 1.652544704E-01 1.324655172E-04 7.655019559E-06 9.650114698E-02 7.966851731E-05 3.496956647E-01 0.000000000E+00 
0L11 37784 339.88 34.113 1.677805943E-01 1.363722772E-04 8.049974143E-06 9.804227982E-02 8.223919159E-05 3.518249741E-01 0.000000000E+00 
0L12 37880 339.94 34.107 1.695155758E-01 1.386930693E-04 8.310051498E-06 9.946937332E-02 8.364867886E-05 3.534592460E-01 0.000000000E+00 
0L13 37982 339.96 34.105 1.712163651E-01 1.413413793E-04 8.555914774E-06 9.991905746E-02 8.580989369E-05 3.535508226E-01 0.000000000E+00 
0L14 38080 339.97 34.104 1.729657635E-01 1.445514851E-04 8.829578467E-06 1.014764157E-01 8.742329050E-05 3.531484173E-01 0.000000000E+00 
0L15 38180 339.97 34.104 1.742545628E-01 1.465965517E-04 9.023156522E-06 1.022944328E-01 8.871901569E-05 3.532243035E-01 0.000000000E+00 
0L16 38282 340 34.101 1.756551498E-01 1.488758621E-04 9.257485513E-06 1.030850654E-01 9.039540181E-05 3.540037519E-01 0.000000000E+00 
0L17 38380 340 34.101 1.767214432E-01 1.507722772E-04 9.440620089E-06 1.046258461E-01 9.095138527E-05 3.543151946E-01 0.000000000E+00 
0L18 38480 339.99 34.102 1.776882099E-01 1.522930693E-04 9.581508586E-06 1.046881738E-01 9.225257638E-05 3.540749002E-01 0.000000000E+00 
0L19 38580 339.99 34.102 1.786735924E-01 1.542618812E-04 9.777505780E-06 1.056348289E-01 9.334529766E-05 3.547391237E-01 0.000000000E+00 
0L20 38680 340.02 34.099 1.794227375E-01 1.554618812E-04 9.902295686E-06 1.062671163E-01 9.399300653E-05 3.550050191E-01 0.000000000E+00 
0L21 38780 340 34.101 1.797130756E-01 1.560826733E-04 9.962935150E-06 1.063012872E-01 9.453205680E-05 3.551836222E-01 2.057480823E-16 
0L22 38880 340 34.101 1.804266476E-01 1.584604396E-04 1.012208567E-05 1.063358623E-01 9.599965569E-05 3.540368537E-01 0.000000000E+00 
0L23 38982 340 34.101 1.808322739E-01 1.580722772E-04 1.015706711E-05 1.073972740E-01 9.540595089E-05 3.553339213E-01 0.000000000E+00 
0L24 39082 340.01 34.1 1.811773815E-01 1.584862069E-04 1.021162043E-05 1.077600578E-01 9.560401712E-05 3.556306745E-01 0.000000000E+00 
0L25 39180 340 34.101 1.816191788E-01 1.601875000E-04 1.035757187E-05 1.069851738E-01 9.764983285E-05 3.560144492E-01 0.000000000E+00 
0L26 39282 340.02 34.099 1.842628464E-01 1.598267327E-04 1.036996416E-05 1.077643730E-01 9.707253198E-05 3.521194855E-01 0.000000000E+00 
0L27 39380 340.03 34.098 1.818059811E-01 1.607383333E-04 1.036070278E-05 1.077654031E-01 9.699386164E-05 3.545370183E-01 0.000000000E+00 
0L28 39480 340.03 34.098 1.823596920E-01 1.606862069E-04 1.044694434E-05 1.081160606E-01 9.747309088E-05 3.565183039E-01 0.000000000E+00 
0L29 39580 340 34.101 1.847306561E-01 1.615601093E-04 1.045119104E-05 1.078286385E-01 9.778300055E-05 3.501810782E-01 0.000000000E+00 
0L30 39680 339.99 34.102 1.848593685E-01 1.609862069E-04 1.049461594E-05 1.090334999E-01 9.709981757E-05 3.526439335E-01 0.000000000E+00 
0L31 39780 339.97 34.104 1.846992947E-01 1.611666667E-04 1.052589076E-05 1.081108208E-01 9.821441869E-05 3.536050004E-01 0.000000000E+00 
0L32 39880 340.01 34.1 1.851280411E-01 1.623868263E-04 1.049952368E-05 1.082687874E-01 9.782436258E-05 3.492581889E-01 0.000000000E+00 
