Ew Nt
4.4416363E-1 1.9916288E+14
4.4146122E-1 1.7025056E+14
4.3875879E-1 1.8105814E+14
4.3605636E-1 1.9935938E+14
4.3335392E-1 2.1128430E+14
4.3065150E-1 2.2440548E+14
4.2794907E-1 2.4943834E+14
4.2524665E-1 2.8264100E+14
4.2254421E-1 3.0621849E+14
4.1984179E-1 3.0378435E+14
4.1713936E-1 2.7437931E+14
4.1443693E-1 2.3287518E+14
4.1173451E-1 1.9857411E+14
4.0903208E-1 1.8282913E+14
4.0632965E-1 1.8454384E+14
4.0362722E-1 1.9446468E+14
4.0092480E-1 2.0292141E+14
3.9822237E-1 2.0490014E+14
3.9551994E-1 2.0001317E+14
3.9281752E-1 1.8953768E+14
3.9011509E-1 1.7458427E+14
3.8741266E-1 1.5718212E+14
3.8471024E-1 1.4212176E+14
3.8200781E-1 1.3614173E+14
3.7930538E-1 1.4392778E+14
3.7660295E-1 1.6411783E+14
3.7390053E-1 1.8901434E+14
3.7119810E-1 2.0870211E+14
3.6849567E-1 2.1685820E+14
3.6579325E-1 2.1445067E+14
3.6309082E-1 2.0909469E+14
3.6038839E-1 2.1070366E+14
3.5768596E-1 2.2637506E+14
3.5498354E-1 2.5767380E+14
3.5228111E-1 3.0149159E+14
3.4957868E-1 3.5312699E+14
3.4687625E-1 4.0918807E+14
3.4417383E-1 4.6886057E+14
3.4147140E-1 5.3371907E+14
3.3876897E-1 6.0703935E+14
3.3606655E-1 6.9316769E+14
3.3336412E-1 7.9681882E+14
3.3066169E-1 9.2214324E+14
3.2795926E-1 1.0719078E+15
3.2525684E-1 1.2473283E+15
3.2255441E-1 1.4486150E+15
3.1985198E-1 1.6757629E+15
3.1714956E-1 1.9290095E+15
3.1444713E-1 2.2086802E+15
3.1174470E-1 2.5145026E+15
3.0904227E-1 2.8447835E+15
3.0633985E-1 3.1959513E+15
3.0363742E-1 3.5625994E+15
3.0093499E-1 3.9377023E+15
2.9823256E-1 4.3125396E+15
2.9553014E-1 4.6761075E+15
2.9282771E-1 5.0136612E+15
2.9012528E-1 5.3031669E+15
2.8742286E-1 5.5080620E+15
2.8472043E-1 5.5671162E+15
2.8201800E-1 5.3883886E+15
2.7931557E-1 4.8607026E+15
2.7661315E-1 3.8933258E+15
2.7391072E-1 2.4755531E+15
2.7120829E-1 1.6407796E+15
