N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 8.890400000E-05 7.031800000E-05 5.756500000E-05 4.849000000E-05
1.600000000E+01 7.649100000E-04 7.095780000E-04 6.733400000E-04 6.475530000E-04
1.700000000E+01 8.148093000E-03 7.644170000E-03 7.330486000E-03 7.137289000E-03
1.549996187E+01 1.285440000E-04 1.101950000E-04 9.771400000E-05 8.869900000E-05
1.649996187E+01 2.461299000E-03 2.274243000E-03 2.160844000E-03 2.086980000E-03
1.674996808E+01 4.489600000E-03 4.169729000E-03 3.968982000E-03 3.842857000E-03
1.624993176E+01 1.367567000E-03 1.264135000E-03 1.200984000E-03 1.157877000E-03
1.574996808E+01 4.020770000E-04 3.707790000E-04 3.486040000E-04 3.333160000E-04
1.524993176E+01 9.967900000E-05 7.658700000E-05 6.193400000E-05 5.171800000E-05
