N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.195538859E+00 1.192931698E+00 1.190497651E+00 1.188267134E+00
1.600000000E+01 1.212045392E+00 1.209940136E+00 1.208155841E+00 1.205974925E+00
1.700000000E+01 1.224449889E+00 1.221633195E+00 1.219987771E+00 1.218936645E+00
1.549996187E+01 1.202058654E+00 1.199696712E+00 1.197414631E+00 1.195691853E+00
1.649996187E+01 1.210855871E+00 1.208567034E+00 1.206546243E+00 1.204822024E+00
1.674996808E+01 1.214561835E+00 1.212135114E+00 1.210043153E+00 1.208242763E+00
1.624993176E+01 1.211880593E+00 1.209855416E+00 1.207933191E+00 1.206124253E+00
1.574996808E+01 1.207394833E+00 1.205308029E+00 1.203194255E+00 1.201183887E+00
1.524993176E+01 1.199177689E+00 1.196696358E+00 1.194340873E+00 1.192474563E+00
