N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.197256741E+00 1.194376866E+00 1.191775402E+00 1.189441662E+00
1.600000000E+01 1.216435448E+00 1.213963072E+00 1.212005100E+00 1.209737872E+00
1.700000000E+01 1.235423254E+00 1.233513547E+00 1.232844751E+00 1.232671605E+00
1.549996187E+01 1.205122146E+00 1.202371913E+00 1.199783756E+00 1.197895995E+00
1.649996187E+01 1.217074898E+00 1.214856517E+00 1.213121843E+00 1.211705779E+00
1.674996808E+01 1.222598983E+00 1.220643097E+00 1.219289922E+00 1.217958523E+00
1.624993176E+01 1.216983285E+00 1.214763436E+00 1.212818132E+00 1.211110035E+00
1.574996808E+01 1.211102989E+00 1.208621594E+00 1.206221803E+00 1.204068095E+00
1.524993176E+01 1.201492522E+00 1.198660006E+00 1.196086599E+00 1.194085594E+00
